Entity,Code,Day,people_vaccinated_per_hundred
Lebanon,LBN,2021-03-15,1.2
Lebanon,LBN,2021-03-16,1.26
Lebanon,LBN,2021-03-17,1.29
Lebanon,LBN,2021-03-18,1.33
Lebanon,LBN,2021-03-19,1.36
Lebanon,LBN,2021-03-20,1.36
Lebanon,LBN,2021-03-21,1.37
Lebanon,LBN,2021-03-22,1.44
Lebanon,LBN,2021-03-23,1.5
Lebanon,LBN,2021-03-24,1.55
Lebanon,LBN,2021-03-25,1.59
Lebanon,LBN,2021-03-26,1.63
Lebanon,LBN,2021-03-27,1.63
Lebanon,LBN,2021-03-28,1.68
Lebanon,LBN,2021-03-29,1.74
Lebanon,LBN,2021-03-30,1.87
Lebanon,LBN,2021-03-31,1.95
Lebanon,LBN,2021-04-01,2
Lebanon,LBN,2021-04-02,2.03
Lebanon,LBN,2021-04-03,2.03
Lebanon,LBN,2021-04-04,2.05
Lebanon,LBN,2021-04-05,2.11
Lebanon,LBN,2021-04-06,2.21
Lebanon,LBN,2021-04-07,2.36
Lebanon,LBN,2021-04-08,2.46
Lebanon,LBN,2021-04-09,2.5
Lebanon,LBN,2021-04-10,2.5
Lithuania,LTU,2020-12-27,0.09
Lithuania,LTU,2020-12-28,0.19
Lithuania,LTU,2020-12-29,0.3
Lithuania,LTU,2020-12-30,0.36
Lithuania,LTU,2020-12-31,0.36
Lithuania,LTU,2021-01-04,0.36
Lithuania,LTU,2021-01-05,0.38
Lithuania,LTU,2021-01-06,0.51
Lithuania,LTU,2021-01-07,0.66
Lithuania,LTU,2021-01-08,0.85
Lithuania,LTU,2021-01-09,0.86
Lithuania,LTU,2021-01-10,0.86
Lithuania,LTU,2021-01-11,0.94
Lithuania,LTU,2021-01-12,1.02
Lithuania,LTU,2021-01-13,1.25
Lithuania,LTU,2021-01-14,1.57
Lithuania,LTU,2021-01-15,1.83
Lithuania,LTU,2021-01-16,1.88
Lithuania,LTU,2021-01-17,1.88
Lithuania,LTU,2021-01-18,1.98
Lithuania,LTU,2021-01-19,2.07
Lithuania,LTU,2021-01-20,2.13
Lithuania,LTU,2021-01-21,2.16
Lithuania,LTU,2021-01-22,2.17
Lithuania,LTU,2021-01-23,2.17
Lithuania,LTU,2021-01-25,2.18
Lithuania,LTU,2021-01-26,2.27
Lithuania,LTU,2021-01-27,2.41
Lithuania,LTU,2021-01-28,2.53
Lithuania,LTU,2021-01-29,2.64
Lithuania,LTU,2021-01-30,2.65
Lithuania,LTU,2021-01-31,2.65
Lithuania,LTU,2021-02-01,2.69
Lithuania,LTU,2021-02-02,2.75
Lithuania,LTU,2021-02-03,2.81
Lithuania,LTU,2021-02-04,2.87
Lithuania,LTU,2021-02-05,2.9
Lithuania,LTU,2021-02-06,2.9
Lithuania,LTU,2021-02-07,2.9
Lithuania,LTU,2021-02-08,2.91
Lithuania,LTU,2021-02-09,2.95
Lithuania,LTU,2021-02-10,3.12
Lithuania,LTU,2021-02-11,3.4
Lithuania,LTU,2021-02-12,3.63
Lithuania,LTU,2021-02-13,3.65
Lithuania,LTU,2021-02-15,3.79
Lithuania,LTU,2021-02-16,3.81
Lithuania,LTU,2021-02-17,3.97
Lithuania,LTU,2021-02-18,4.21
Lithuania,LTU,2021-02-19,4.47
Lithuania,LTU,2021-02-20,4.5
Lithuania,LTU,2021-02-22,4.65
Lithuania,LTU,2021-02-23,4.92
Lithuania,LTU,2021-02-24,5.32
Lithuania,LTU,2021-02-25,5.72
Lithuania,LTU,2021-02-26,6.04
Lithuania,LTU,2021-02-27,6.07
Lithuania,LTU,2021-02-28,6.08
Lithuania,LTU,2021-03-01,6.36
Lithuania,LTU,2021-03-02,6.68
Lithuania,LTU,2021-03-03,7.03
Lithuania,LTU,2021-03-04,7.41
Lithuania,LTU,2021-03-05,7.75
Lithuania,LTU,2021-03-06,7.77
Lithuania,LTU,2021-03-07,7.77
Lithuania,LTU,2021-03-08,8.06
Lithuania,LTU,2021-03-09,8.44
Lithuania,LTU,2021-03-10,8.92
Lithuania,LTU,2021-03-11,8.94
Lithuania,LTU,2021-03-12,9.33
Lithuania,LTU,2021-03-13,9.37
Lithuania,LTU,2021-03-14,9.37
Lithuania,LTU,2021-03-15,9.62
Lithuania,LTU,2021-03-16,9.82
Lithuania,LTU,2021-03-17,9.92
Lithuania,LTU,2021-03-18,10.03
Lithuania,LTU,2021-03-19,10.14
Lithuania,LTU,2021-03-20,10.16
Lithuania,LTU,2021-03-21,10.16
Lithuania,LTU,2021-03-22,10.41
Lithuania,LTU,2021-03-23,10.67
Lithuania,LTU,2021-03-24,11.12
Lithuania,LTU,2021-03-25,11.49
Lithuania,LTU,2021-03-26,11.85
Lithuania,LTU,2021-03-27,11.96
Lithuania,LTU,2021-03-28,11.96
Lithuania,LTU,2021-03-29,12.17
Lithuania,LTU,2021-03-30,12.42
Lithuania,LTU,2021-03-31,12.9
Lithuania,LTU,2021-04-01,13.47
Lithuania,LTU,2021-04-02,13.94
Lithuania,LTU,2021-04-03,14.23
Lithuania,LTU,2021-04-04,14.32
Lithuania,LTU,2021-04-05,14.46
Lithuania,LTU,2021-04-06,14.89
Lithuania,LTU,2021-04-07,15.31
Lithuania,LTU,2021-04-08,16.08
Lithuania,LTU,2021-04-09,17.08
Lithuania,LTU,2021-04-10,17.54
Luxembourg,LUX,2020-12-30,0.19
Luxembourg,LUX,2021-01-11,0.31
Luxembourg,LUX,2021-01-12,0.38
Luxembourg,LUX,2021-01-13,0.46
Luxembourg,LUX,2021-01-14,0.52
Luxembourg,LUX,2021-01-17,0.6
Luxembourg,LUX,2021-01-18,0.73
Luxembourg,LUX,2021-01-19,0.85
Luxembourg,LUX,2021-01-20,0.99
Luxembourg,LUX,2021-01-21,1.1
Luxembourg,LUX,2021-01-25,1.17
Luxembourg,LUX,2021-01-26,1.32
Luxembourg,LUX,2021-01-27,1.45
Luxembourg,LUX,2021-01-28,1.58
Luxembourg,LUX,2021-01-31,1.72
Luxembourg,LUX,2021-02-01,1.81
Luxembourg,LUX,2021-02-02,1.91
Luxembourg,LUX,2021-02-03,2.01
Luxembourg,LUX,2021-02-04,2.12
Luxembourg,LUX,2021-02-07,2.23
Luxembourg,LUX,2021-02-08,2.25
Luxembourg,LUX,2021-02-09,2.27
Luxembourg,LUX,2021-02-10,2.4
Luxembourg,LUX,2021-02-11,2.58
Luxembourg,LUX,2021-02-14,2.76
Luxembourg,LUX,2021-02-15,2.88
Luxembourg,LUX,2021-02-16,3.13
Luxembourg,LUX,2021-02-17,3.29
Luxembourg,LUX,2021-02-18,3.49
Luxembourg,LUX,2021-02-21,3.72
Luxembourg,LUX,2021-02-22,3.78
Luxembourg,LUX,2021-02-23,3.92
Luxembourg,LUX,2021-02-24,4.04
Luxembourg,LUX,2021-02-25,4.17
Luxembourg,LUX,2021-02-28,4.33
Luxembourg,LUX,2021-03-01,4.42
Luxembourg,LUX,2021-03-02,4.55
Luxembourg,LUX,2021-03-03,4.7
Luxembourg,LUX,2021-03-04,4.91
Luxembourg,LUX,2021-03-07,5.21
Luxembourg,LUX,2021-03-08,5.31
Luxembourg,LUX,2021-03-09,5.52
Luxembourg,LUX,2021-03-10,5.86
Luxembourg,LUX,2021-03-11,6.32
Luxembourg,LUX,2021-03-14,6.95
Luxembourg,LUX,2021-03-15,7.15
Luxembourg,LUX,2021-03-16,7.6
Luxembourg,LUX,2021-03-17,8.02
Luxembourg,LUX,2021-03-18,8.45
Luxembourg,LUX,2021-03-21,9.01
Luxembourg,LUX,2021-03-22,9.17
Luxembourg,LUX,2021-03-23,9.47
Luxembourg,LUX,2021-03-24,9.75
Luxembourg,LUX,2021-03-25,10.03
Luxembourg,LUX,2021-03-28,10.96
Luxembourg,LUX,2021-03-30,11.33
Luxembourg,LUX,2021-03-31,11.69
Luxembourg,LUX,2021-04-01,12.12
Luxembourg,LUX,2021-04-05,13.36
Luxembourg,LUX,2021-04-06,13.8
Luxembourg,LUX,2021-04-07,14.17
Luxembourg,LUX,2021-04-08,14.55
Macao,MAC,2021-04-07,6.33
Macao,MAC,2021-04-08,6.45
Macao,MAC,2021-04-09,6.59
Macao,MAC,2021-04-10,6.77
Malawi,MWI,2021-03-17,0.03
Malawi,MWI,2021-03-18,0.05
Malawi,MWI,2021-03-19,0.08
Malawi,MWI,2021-03-21,0.13
Malawi,MWI,2021-03-22,0.13
Malawi,MWI,2021-03-23,0.2
Malawi,MWI,2021-03-24,0.29
Malawi,MWI,2021-03-26,0.47
Malawi,MWI,2021-03-27,0.57
Malawi,MWI,2021-03-28,0.58
Malawi,MWI,2021-03-30,0.64
Malawi,MWI,2021-03-31,0.7
Malawi,MWI,2021-04-01,0.76
Malawi,MWI,2021-04-02,0.81
Malawi,MWI,2021-04-04,0.83
Malawi,MWI,2021-04-05,0.84
Malawi,MWI,2021-04-06,0.86
Malawi,MWI,2021-04-09,1.01
Malawi,MWI,2021-04-10,1.07
Malaysia,MYS,2021-02-23,0
Malaysia,MYS,2021-02-27,0.01
Malaysia,MYS,2021-03-01,0.08
Malaysia,MYS,2021-03-02,0.16
Malaysia,MYS,2021-03-03,0.25
Malaysia,MYS,2021-03-04,0.31
Malaysia,MYS,2021-03-05,0.35
Malaysia,MYS,2021-03-06,0.39
Malaysia,MYS,2021-03-07,0.43
Malaysia,MYS,2021-03-08,0.51
Malaysia,MYS,2021-03-09,0.61
Malaysia,MYS,2021-03-10,0.69
Malaysia,MYS,2021-03-11,0.77
Malaysia,MYS,2021-03-12,0.85
Malaysia,MYS,2021-03-13,0.9
Malaysia,MYS,2021-03-14,0.93
Malaysia,MYS,2021-03-15,0.99
Malaysia,MYS,2021-03-16,1.07
Malaysia,MYS,2021-03-17,1.13
Malaysia,MYS,2021-03-18,1.19
Malaysia,MYS,2021-03-19,1.22
Malaysia,MYS,2021-03-20,1.24
Malaysia,MYS,2021-03-21,1.27
Malaysia,MYS,2021-03-22,1.3
Malaysia,MYS,2021-03-23,1.33
Malaysia,MYS,2021-03-24,1.35
Malaysia,MYS,2021-03-25,1.37
Malaysia,MYS,2021-03-26,1.38
Malaysia,MYS,2021-03-27,1.38
Malaysia,MYS,2021-03-28,1.4
Malaysia,MYS,2021-03-29,1.43
Malaysia,MYS,2021-03-30,1.46
Malaysia,MYS,2021-03-31,1.49
Malaysia,MYS,2021-04-01,1.54
Malaysia,MYS,2021-04-02,1.56
Malaysia,MYS,2021-04-03,1.57
Malaysia,MYS,2021-04-04,1.59
Malaysia,MYS,2021-04-05,1.62
Malaysia,MYS,2021-04-06,1.65
Malaysia,MYS,2021-04-07,1.69
Malaysia,MYS,2021-04-08,1.73
Malaysia,MYS,2021-04-09,1.75
Maldives,MDV,2021-02-02,0.16
Maldives,MDV,2021-02-03,0.29
Maldives,MDV,2021-02-04,0.59
Maldives,MDV,2021-02-05,0.79
Maldives,MDV,2021-02-06,1.27
Maldives,MDV,2021-02-07,1.8
Maldives,MDV,2021-02-08,2.39
Maldives,MDV,2021-02-09,3.01
Maldives,MDV,2021-02-10,3.73
Maldives,MDV,2021-02-11,4.69
Maldives,MDV,2021-02-12,5.06
Maldives,MDV,2021-02-13,6.12
Maldives,MDV,2021-02-14,7.14
Maldives,MDV,2021-02-15,8.11
Maldives,MDV,2021-02-16,9.26
Maldives,MDV,2021-02-17,10.4
Maldives,MDV,2021-02-18,11.85
Maldives,MDV,2021-02-19,11.85
Maldives,MDV,2021-02-20,12.95
Maldives,MDV,2021-02-21,13.88
Maldives,MDV,2021-02-22,14.83
Maldives,MDV,2021-02-23,15.75
Maldives,MDV,2021-02-24,16.81
Maldives,MDV,2021-02-25,18.19
Maldives,MDV,2021-02-26,18.39
Maldives,MDV,2021-02-27,19.52
Maldives,MDV,2021-02-28,20.61
Maldives,MDV,2021-03-01,21.67
Maldives,MDV,2021-03-02,22.88
Maldives,MDV,2021-03-03,23.94
Maldives,MDV,2021-03-04,25.37
Maldives,MDV,2021-03-05,25.68
Maldives,MDV,2021-03-06,26.97
Maldives,MDV,2021-03-07,28.05
Maldives,MDV,2021-03-08,29.2
Maldives,MDV,2021-03-09,30.65
Maldives,MDV,2021-03-10,32.46
Maldives,MDV,2021-03-11,34.58
Maldives,MDV,2021-03-12,34.86
Maldives,MDV,2021-03-13,36.67
Maldives,MDV,2021-03-14,38.13
Maldives,MDV,2021-03-15,39.35
Maldives,MDV,2021-03-16,39.68
Maldives,MDV,2021-03-17,39.93
Maldives,MDV,2021-03-18,40.26
Maldives,MDV,2021-03-19,40.34
Maldives,MDV,2021-03-20,40.45
Maldives,MDV,2021-03-21,40.5
Maldives,MDV,2021-03-22,40.84
Maldives,MDV,2021-03-23,41.25
Maldives,MDV,2021-03-24,41.62
Maldives,MDV,2021-03-25,42.07
Maldives,MDV,2021-03-26,42.12
Maldives,MDV,2021-03-27,42.57
Maldives,MDV,2021-03-28,42.95
Maldives,MDV,2021-03-29,43.27
Maldives,MDV,2021-03-30,43.6
Maldives,MDV,2021-03-31,43.98
Maldives,MDV,2021-04-01,44.54
Maldives,MDV,2021-04-02,44.61
Maldives,MDV,2021-04-03,45.09
Maldives,MDV,2021-04-04,45.68
Maldives,MDV,2021-04-05,46.46
Maldives,MDV,2021-04-06,47.34
Maldives,MDV,2021-04-07,48.15
Maldives,MDV,2021-04-08,49.07
Maldives,MDV,2021-04-09,49.54
Maldives,MDV,2021-04-10,49.66
Mali,MLI,2021-03-30,0
Mali,MLI,2021-04-02,0
Malta,MLT,2021-01-17,2.65
Malta,MLT,2021-01-18,2.94
Malta,MLT,2021-01-19,3.23
Malta,MLT,2021-01-20,3.47
Malta,MLT,2021-01-21,3.74
Malta,MLT,2021-01-22,4.02
Malta,MLT,2021-01-23,4.29
Malta,MLT,2021-01-24,4.25
Malta,MLT,2021-01-25,4.46
Malta,MLT,2021-01-26,4.68
Malta,MLT,2021-01-27,4.85
Malta,MLT,2021-01-28,5.02
Malta,MLT,2021-01-29,5.18
Malta,MLT,2021-01-30,5.3
Malta,MLT,2021-01-31,5.39
Malta,MLT,2021-02-01,5.55
Malta,MLT,2021-02-02,5.74
Malta,MLT,2021-02-03,5.94
Malta,MLT,2021-02-04,6.12
Malta,MLT,2021-02-05,6.36
Malta,MLT,2021-02-06,6.53
Malta,MLT,2021-02-07,6.64
Malta,MLT,2021-02-08,6.85
Malta,MLT,2021-02-09,7.07
Malta,MLT,2021-02-10,7.17
Malta,MLT,2021-02-11,7.37
Malta,MLT,2021-02-12,7.64
Malta,MLT,2021-02-13,7.83
Malta,MLT,2021-02-14,8.01
Malta,MLT,2021-02-15,8.28
Malta,MLT,2021-02-16,8.58
Malta,MLT,2021-02-17,8.87
Malta,MLT,2021-02-18,9.17
Malta,MLT,2021-02-19,9.56
Malta,MLT,2021-02-20,9.77
Malta,MLT,2021-02-21,9.94
Malta,MLT,2021-02-22,10.23
Malta,MLT,2021-02-23,10.65
Malta,MLT,2021-02-24,11.11
Malta,MLT,2021-02-25,11.38
Malta,MLT,2021-02-26,11.56
Malta,MLT,2021-02-27,11.59
Malta,MLT,2021-02-28,11.68
Malta,MLT,2021-03-01,11.97
Malta,MLT,2021-03-02,12.32
Malta,MLT,2021-03-03,12.8
Malta,MLT,2021-03-04,13.34
Malta,MLT,2021-03-05,13.84
Malta,MLT,2021-03-06,14.38
Malta,MLT,2021-03-07,14.72
Malta,MLT,2021-03-08,15.31
Malta,MLT,2021-03-09,15.93
Malta,MLT,2021-03-10,16.47
Malta,MLT,2021-03-11,17.23
Malta,MLT,2021-03-12,17.84
Malta,MLT,2021-03-13,18.34
Malta,MLT,2021-03-14,18.72
Malta,MLT,2021-03-15,19.39
Malta,MLT,2021-03-16,20.38
Malta,MLT,2021-03-17,20.89
Malta,MLT,2021-03-18,21.68
Malta,MLT,2021-03-19,21.98
Malta,MLT,2021-03-20,22.48
Malta,MLT,2021-03-21,22.98
Malta,MLT,2021-03-22,23.92
Malta,MLT,2021-03-23,24.81
Malta,MLT,2021-03-24,25.63
Malta,MLT,2021-03-25,26.54
Malta,MLT,2021-03-26,27.59
Malta,MLT,2021-03-27,28.55
Malta,MLT,2021-03-28,29.3
Malta,MLT,2021-03-29,30.3
Malta,MLT,2021-03-30,31.29
Malta,MLT,2021-03-31,32.34
Malta,MLT,2021-04-01,33.51
Malta,MLT,2021-04-02,34.41
Malta,MLT,2021-04-03,34.98
Malta,MLT,2021-04-04,35.48
Malta,MLT,2021-04-05,36.03
Malta,MLT,2021-04-06,36.67
Malta,MLT,2021-04-07,37.25
Malta,MLT,2021-04-08,37.85
Malta,MLT,2021-04-09,38.57
Mauritania,MRT,2021-03-26,0
Mauritania,MRT,2021-04-01,0.03
Mauritius,MUS,2021-01-25,0
Mauritius,MUS,2021-02-01,0.02
Mauritius,MUS,2021-02-17,0.3
Mexico,MEX,2020-12-24,0
Mexico,MEX,2020-12-27,0.01
Mexico,MEX,2020-12-28,0.01
Mexico,MEX,2020-12-29,0.01
Mexico,MEX,2020-12-30,0.02
Mexico,MEX,2021-01-04,0.03
Mexico,MEX,2021-01-05,0.04
Mexico,MEX,2021-01-06,0.04
Mexico,MEX,2021-01-07,0.05
Mexico,MEX,2021-01-08,0.05
Mexico,MEX,2021-01-09,0.06
Mexico,MEX,2021-01-10,0.06
Mexico,MEX,2021-01-11,0.07
Mexico,MEX,2021-01-12,0.07
Mexico,MEX,2021-01-13,0.15
Mexico,MEX,2021-01-14,0.26
Mexico,MEX,2021-01-15,0.32
Mexico,MEX,2021-01-16,0.36
Mexico,MEX,2021-01-17,0.36
Mexico,MEX,2021-01-18,0.38
Mexico,MEX,2021-01-19,0.38
Mexico,MEX,2021-01-20,0.38
Mexico,MEX,2021-01-21,0.41
Mexico,MEX,2021-01-22,0.46
Mexico,MEX,2021-01-23,0.46
Mexico,MEX,2021-01-24,0.47
Mexico,MEX,2021-01-25,0.48
Mexico,MEX,2021-01-26,0.48
Mexico,MEX,2021-01-27,0.48
Mexico,MEX,2021-01-28,0.49
Mexico,MEX,2021-01-29,0.49
Mexico,MEX,2021-01-30,0.49
Mexico,MEX,2021-01-31,0.49
Mexico,MEX,2021-02-01,0.49
Mexico,MEX,2021-02-02,0.49
Mexico,MEX,2021-02-03,0.49
Mexico,MEX,2021-02-04,0.49
Mexico,MEX,2021-02-05,0.49
Mexico,MEX,2021-02-06,0.49
Mexico,MEX,2021-02-07,0.49
Mexico,MEX,2021-02-08,0.5
Mexico,MEX,2021-02-09,0.5
Mexico,MEX,2021-02-10,0.5
Mexico,MEX,2021-02-11,0.5
Mexico,MEX,2021-02-12,0.5
Mexico,MEX,2021-02-13,0.5
Mexico,MEX,2021-02-15,0.51
Mexico,MEX,2021-02-16,0.64
Mexico,MEX,2021-02-17,0.74
Mexico,MEX,2021-02-19,0.9
Mexico,MEX,2021-02-20,0.94
Mexico,MEX,2021-02-21,0.96
Mexico,MEX,2021-02-22,0.99
Mexico,MEX,2021-02-23,1.04
Mexico,MEX,2021-02-24,1.11
Mexico,MEX,2021-02-25,1.21
Mexico,MEX,2021-02-26,1.33
Mexico,MEX,2021-02-27,1.41
Mexico,MEX,2021-02-28,1.47
Mexico,MEX,2021-03-01,1.52
Mexico,MEX,2021-03-02,1.56
Mexico,MEX,2021-03-03,1.59
Mexico,MEX,2021-03-05,1.65
Mexico,MEX,2021-03-06,1.68
Mexico,MEX,2021-03-08,1.74
Mexico,MEX,2021-03-09,1.94
Mexico,MEX,2021-03-10,2.24
Mexico,MEX,2021-03-12,2.63
Mexico,MEX,2021-03-13,2.8
Mexico,MEX,2021-03-14,2.89
Mexico,MEX,2021-03-15,2.94
Mexico,MEX,2021-03-17,3.19
Mexico,MEX,2021-03-18,3.34
Mexico,MEX,2021-03-20,3.69
Mexico,MEX,2021-03-21,3.8
Mexico,MEX,2021-03-22,3.91
Mexico,MEX,2021-03-24,4.15
Mexico,MEX,2021-03-25,4.23
Mexico,MEX,2021-03-26,4.4
Mexico,MEX,2021-03-27,4.58
Mexico,MEX,2021-03-29,4.78
Mexico,MEX,2021-03-31,5.36
Mexico,MEX,2021-04-02,5.88
Mexico,MEX,2021-04-03,6.13
Mexico,MEX,2021-04-04,6.15
Mexico,MEX,2021-04-05,6.29
Mexico,MEX,2021-04-06,6.49
Mexico,MEX,2021-04-07,6.68
Mexico,MEX,2021-04-08,6.96
Mexico,MEX,2021-04-10,7.16
Moldova,MDA,2021-03-05,0.1
Moldova,MDA,2021-03-10,0.16
Moldova,MDA,2021-03-11,0.2
Moldova,MDA,2021-03-12,0.23
Moldova,MDA,2021-03-13,0.28
Moldova,MDA,2021-03-15,0.32
Moldova,MDA,2021-03-16,0.37
Moldova,MDA,2021-03-17,0.4
Moldova,MDA,2021-03-19,0.46
Moldova,MDA,2021-03-21,0.51
Moldova,MDA,2021-03-23,0.53
Moldova,MDA,2021-03-24,0.58
Moldova,MDA,2021-03-25,0.68
Moldova,MDA,2021-03-26,0.76
Moldova,MDA,2021-03-27,0.84
Moldova,MDA,2021-03-31,1
Moldova,MDA,2021-04-01,1.04
Moldova,MDA,2021-04-04,1.18
Moldova,MDA,2021-04-06,1.28
Moldova,MDA,2021-04-07,1.36
Moldova,MDA,2021-04-09,1.43
Monaco,MCO,2021-03-04,21.53
Monaco,MCO,2021-03-19,24.84
Monaco,MCO,2021-04-02,29.85
Montenegro,MNE,2021-02-20,0
Montenegro,MNE,2021-02-25,0.18
Montenegro,MNE,2021-02-26,0.21
Montenegro,MNE,2021-03-01,0.24
Montenegro,MNE,2021-03-03,0.31
Montenegro,MNE,2021-03-05,0.36
Montenegro,MNE,2021-03-06,0.38
Montenegro,MNE,2021-03-08,0.49
Montenegro,MNE,2021-03-12,0.54
Montenegro,MNE,2021-03-14,0.6
Montenegro,MNE,2021-03-16,0.8
Montenegro,MNE,2021-03-17,0.91
Montenegro,MNE,2021-03-18,0.97
Montenegro,MNE,2021-03-19,1.04
Montenegro,MNE,2021-03-20,1.09
Montenegro,MNE,2021-03-23,1.29
Montenegro,MNE,2021-03-24,1.59
Montenegro,MNE,2021-03-25,1.89
Montenegro,MNE,2021-03-26,2.14
Montenegro,MNE,2021-03-27,2.36
Montenegro,MNE,2021-03-28,2.64
Montenegro,MNE,2021-03-29,2.83
Montenegro,MNE,2021-03-30,2.85
Montenegro,MNE,2021-03-31,3.04
Montenegro,MNE,2021-04-01,3.13
Montenegro,MNE,2021-04-02,3.37
Montenegro,MNE,2021-04-03,3.65
Montenegro,MNE,2021-04-04,4.06
Montenegro,MNE,2021-04-05,4.32
Montenegro,MNE,2021-04-06,4.71
Montenegro,MNE,2021-04-07,5.05
Montenegro,MNE,2021-04-08,5.28
Montenegro,MNE,2021-04-09,5.44
Montenegro,MNE,2021-04-10,5.62
Montserrat,MSR,2021-02-08,0
Montserrat,MSR,2021-02-23,13.04
Montserrat,MSR,2021-03-10,17.84
Montserrat,MSR,2021-03-17,22.24
Morocco,MAR,2021-02-19,6.39
Morocco,MAR,2021-02-20,6.63
Morocco,MAR,2021-02-22,6.91
Morocco,MAR,2021-02-23,7.14
Morocco,MAR,2021-02-24,7.89
Morocco,MAR,2021-02-25,8.56
Morocco,MAR,2021-02-26,9.02
Morocco,MAR,2021-02-27,9.31
Morocco,MAR,2021-03-01,9.67
Morocco,MAR,2021-03-02,9.91
Morocco,MAR,2021-03-03,10.15
Morocco,MAR,2021-03-04,10.35
Morocco,MAR,2021-03-05,10.51
Morocco,MAR,2021-03-06,10.6
Morocco,MAR,2021-03-08,10.73
Morocco,MAR,2021-03-09,10.88
Morocco,MAR,2021-03-10,11.05
Morocco,MAR,2021-03-11,11.19
Morocco,MAR,2021-03-12,11.3
Morocco,MAR,2021-03-13,11.41
Morocco,MAR,2021-03-15,11.45
Morocco,MAR,2021-03-16,11.48
Morocco,MAR,2021-03-17,11.5
Morocco,MAR,2021-03-19,11.54
Morocco,MAR,2021-03-20,11.55
Morocco,MAR,2021-03-22,11.55
Morocco,MAR,2021-03-23,11.56
Morocco,MAR,2021-03-24,11.61
Morocco,MAR,2021-03-25,11.62
Morocco,MAR,2021-03-26,11.63
Morocco,MAR,2021-03-27,11.66
Morocco,MAR,2021-03-29,11.66
Morocco,MAR,2021-03-30,11.69
Morocco,MAR,2021-03-31,11.7
Morocco,MAR,2021-04-01,11.73
Morocco,MAR,2021-04-02,11.73
Morocco,MAR,2021-04-03,11.78
Morocco,MAR,2021-04-05,11.79
Morocco,MAR,2021-04-06,11.87
Morocco,MAR,2021-04-07,11.95
Morocco,MAR,2021-04-08,12.01
Morocco,MAR,2021-04-09,12.05
Morocco,MAR,2021-04-10,12.12
Mozambique,MOZ,2021-03-07,0
Mozambique,MOZ,2021-03-13,0.15
Mozambique,MOZ,2021-03-23,0.18
Myanmar,MMR,2021-01-26,0
Myanmar,MMR,2021-01-27,0.01
Myanmar,MMR,2021-02-05,0.7
Namibia,NAM,2021-03-18,0
Namibia,NAM,2021-03-25,0.01
Namibia,NAM,2021-03-31,0.06
Namibia,NAM,2021-04-01,0.07
Namibia,NAM,2021-04-03,0.08
Namibia,NAM,2021-04-08,0.1
Netherlands,NLD,2021-01-17,0.45
Netherlands,NLD,2021-01-24,0.86
Netherlands,NLD,2021-01-31,1.91
Netherlands,NLD,2021-02-07,2.95
Netherlands,NLD,2021-02-14,3.67
Netherlands,NLD,2021-02-21,4.64
Netherlands,NLD,2021-02-28,5.86
Netherlands,NLD,2021-03-07,7.05
Netherlands,NLD,2021-03-14,8.14
Netherlands,NLD,2021-03-21,8.71
Netherlands,NLD,2021-03-28,9.85
Netherlands,NLD,2021-04-04,12.01
New Zealand,NZL,2021-02-18,0
New Zealand,NZL,2021-02-19,0
New Zealand,NZL,2021-02-20,0
New Zealand,NZL,2021-02-24,0.02
New Zealand,NZL,2021-02-28,0.03
New Zealand,NZL,2021-03-03,0.2
New Zealand,NZL,2021-03-10,0.37
New Zealand,NZL,2021-03-17,0.56
New Zealand,NZL,2021-03-24,0.86
New Zealand,NZL,2021-03-31,1.08
New Zealand,NZL,2021-04-06,1.47
Nigeria,NGA,2021-03-04,0
Nigeria,NGA,2021-03-15,0
Nigeria,NGA,2021-03-24,0.13
Nigeria,NGA,2021-03-28,0.25
Nigeria,NGA,2021-03-31,0.35
Nigeria,NGA,2021-04-01,0.4
Nigeria,NGA,2021-04-06,0.47
North America,,2020-12-14,0
North America,,2020-12-15,0
North America,,2020-12-16,0
North America,,2020-12-17,0
North America,,2020-12-18,0
North America,,2020-12-19,0
North America,,2020-12-20,0.09
North America,,2020-12-21,0.1
North America,,2020-12-22,0.1
North America,,2020-12-23,0.17
North America,,2020-12-24,0.17
North America,,2020-12-25,0.17
North America,,2020-12-26,0.33
North America,,2020-12-27,0.33
North America,,2020-12-28,0.36
North America,,2020-12-29,0.36
North America,,2020-12-30,0.48
North America,,2020-12-31,0.48
North America,,2021-01-01,0.48
North America,,2021-01-02,0.72
North America,,2021-01-03,0.72
North America,,2021-01-04,0.78
North America,,2021-01-05,0.83
North America,,2021-01-06,0.91
North America,,2021-01-07,1.05
North America,,2021-01-08,1.18
North America,,2021-01-09,1.19
North America,,2021-01-10,1.2
North America,,2021-01-11,1.59
North America,,2021-01-12,1.66
North America,,2021-01-13,1.68
North America,,2021-01-14,1.77
North America,,2021-01-15,1.95
North America,,2021-01-16,1.96
North America,,2021-01-17,1.96
North America,,2021-01-18,1.98
North America,,2021-01-19,2.49
North America,,2021-01-20,2.61
North America,,2021-01-21,2.75
North America,,2021-01-22,2.97
North America,,2021-01-23,3.16
North America,,2021-01-24,3.36
North America,,2021-01-25,3.49
North America,,2021-01-26,3.6
North America,,2021-01-27,3.74
North America,,2021-01-28,3.92
North America,,2021-01-29,4.12
North America,,2021-01-30,4.32
North America,,2021-01-31,4.51
North America,,2021-02-01,4.66
North America,,2021-02-02,4.73
