Entity,Code,Day,total_vaccinations
Belgium,BEL,2021-03-13,1205516
Belgium,BEL,2021-03-14,1206814
Belgium,BEL,2021-03-15,1236934
Belgium,BEL,2021-03-16,1283055
Belgium,BEL,2021-03-17,1328499
Belgium,BEL,2021-03-18,1402017
Belgium,BEL,2021-03-19,1467635
Belgium,BEL,2021-03-20,1488969
Belgium,BEL,2021-03-21,1489864
Belgium,BEL,2021-03-22,1521631
Belgium,BEL,2021-03-23,1568979
Belgium,BEL,2021-03-24,1628853
Belgium,BEL,2021-03-25,1702838
Belgium,BEL,2021-03-26,1769765
Belgium,BEL,2021-03-27,1791565
Belgium,BEL,2021-03-28,1793897
Belgium,BEL,2021-03-29,1817071
Belgium,BEL,2021-03-30,1848756
Belgium,BEL,2021-03-31,1929382
Belgium,BEL,2021-04-01,2025800
Belgium,BEL,2021-04-02,2104410
Belgium,BEL,2021-04-03,2124526
Belgium,BEL,2021-04-04,2124601
Belgium,BEL,2021-04-05,2137902
Belgium,BEL,2021-04-06,2180355
Belgium,BEL,2021-04-07,2222172
Belgium,BEL,2021-04-08,2328383
Belgium,BEL,2021-04-09,2435492
Belgium,BEL,2021-04-10,2476009
Belize,BLZ,2021-02-28,0
Belize,BLZ,2021-03-02,417
Belize,BLZ,2021-03-03,673
Belize,BLZ,2021-03-04,817
Belize,BLZ,2021-03-05,996
Belize,BLZ,2021-03-09,1466
Belize,BLZ,2021-03-10,2489
Belize,BLZ,2021-03-11,4933
Belize,BLZ,2021-03-12,7444
Belize,BLZ,2021-03-15,9585
Belize,BLZ,2021-03-16,10972
Belize,BLZ,2021-03-17,11943
Belize,BLZ,2021-03-18,13150
Belize,BLZ,2021-03-19,15006
Belize,BLZ,2021-03-22,16202
Belize,BLZ,2021-03-23,17282
Belize,BLZ,2021-03-24,18182
Belize,BLZ,2021-03-26,20411
Belize,BLZ,2021-03-31,22067
Belize,BLZ,2021-04-07,23958
Belize,BLZ,2021-04-09,27353
Bermuda,BMU,2021-01-10,0
Bermuda,BMU,2021-01-16,1665
Bermuda,BMU,2021-01-23,2932
Bermuda,BMU,2021-01-30,4897
Bermuda,BMU,2021-02-06,9095
Bermuda,BMU,2021-02-09,10000
Bermuda,BMU,2021-02-15,13155
Bermuda,BMU,2021-02-22,17073
Bermuda,BMU,2021-02-27,20705
Bermuda,BMU,2021-03-01,21387
Bermuda,BMU,2021-03-03,23939
Bermuda,BMU,2021-03-10,27727
Bermuda,BMU,2021-03-15,30481
Bermuda,BMU,2021-03-22,34204
Bermuda,BMU,2021-03-27,37788
Bermuda,BMU,2021-04-04,41152
Bhutan,BTN,2021-03-26,0
Bhutan,BTN,2021-03-27,85949
Bhutan,BTN,2021-03-28,183271
Bhutan,BTN,2021-03-29,274703
Bhutan,BTN,2021-03-30,340917
Bhutan,BTN,2021-03-31,394765
Bhutan,BTN,2021-04-01,434837
Bhutan,BTN,2021-04-02,453595
Bhutan,BTN,2021-04-03,459752
Bhutan,BTN,2021-04-04,466811
Bhutan,BTN,2021-04-05,468297
Bhutan,BTN,2021-04-06,469664
Bhutan,BTN,2021-04-07,470976
Bhutan,BTN,2021-04-08,472139
Bhutan,BTN,2021-04-09,473393
Bhutan,BTN,2021-04-10,474175
Bolivia,BOL,2021-01-28,0
Bolivia,BOL,2021-01-29,12
Bolivia,BOL,2021-01-30,39
Bolivia,BOL,2021-01-31,67
Bolivia,BOL,2021-02-01,570
Bolivia,BOL,2021-02-02,1593
Bolivia,BOL,2021-02-03,3560
Bolivia,BOL,2021-02-11,10167
Bolivia,BOL,2021-03-02,19487
Bolivia,BOL,2021-03-03,19865
Bolivia,BOL,2021-03-04,20025
Bolivia,BOL,2021-03-05,20110
Bolivia,BOL,2021-03-06,106182
Bolivia,BOL,2021-03-07,106905
Bolivia,BOL,2021-03-08,112066
Bolivia,BOL,2021-03-09,119080
Bolivia,BOL,2021-03-10,126889
Bolivia,BOL,2021-03-11,132286
Bolivia,BOL,2021-03-12,137150
Bolivia,BOL,2021-03-13,137787
Bolivia,BOL,2021-03-14,138218
Bolivia,BOL,2021-03-15,141810
Bolivia,BOL,2021-03-16,146039
Bolivia,BOL,2021-03-17,150593
Bolivia,BOL,2021-03-18,155945
Bolivia,BOL,2021-03-19,164984
Bolivia,BOL,2021-03-20,167160
Bolivia,BOL,2021-03-21,168477
Bolivia,BOL,2021-03-22,180187
Bolivia,BOL,2021-03-23,198104
Bolivia,BOL,2021-03-24,218201
Bolivia,BOL,2021-03-25,238178
Bolivia,BOL,2021-03-26,259171
Bolivia,BOL,2021-03-27,263144
Bolivia,BOL,2021-03-28,263887
Bolivia,BOL,2021-03-29,275810
Bolivia,BOL,2021-03-30,289351
Bolivia,BOL,2021-03-31,304185
Bolivia,BOL,2021-04-01,318115
Bolivia,BOL,2021-04-02,320065
Bolivia,BOL,2021-04-03,321807
Bolivia,BOL,2021-04-04,323081
Bolivia,BOL,2021-04-05,339633
Bolivia,BOL,2021-04-06,357924
Bolivia,BOL,2021-04-07,378455
Bolivia,BOL,2021-04-08,400804
Bolivia,BOL,2021-04-09,423842
Botswana,BWA,2021-03-25,0
Botswana,BWA,2021-04-02,12945
Brazil,BRA,2021-01-16,0
Brazil,BRA,2021-01-17,112
Brazil,BRA,2021-01-18,1109
Brazil,BRA,2021-01-19,11470
Brazil,BRA,2021-01-20,28543
Brazil,BRA,2021-01-21,136519
Brazil,BRA,2021-01-22,245877
Brazil,BRA,2021-01-23,537774
Brazil,BRA,2021-01-24,604722
Brazil,BRA,2021-01-25,700608
Brazil,BRA,2021-01-26,848883
Brazil,BRA,2021-01-27,1129885
Brazil,BRA,2021-01-28,1450900
Brazil,BRA,2021-01-29,1668032
Brazil,BRA,2021-01-30,2003211
Brazil,BRA,2021-01-31,2074059
Brazil,BRA,2021-02-01,2124307
Brazil,BRA,2021-02-02,2292551
Brazil,BRA,2021-02-03,2521704
Brazil,BRA,2021-02-04,3073057
Brazil,BRA,2021-02-05,3074906
Brazil,BRA,2021-02-06,3401383
Brazil,BRA,2021-02-07,3553681
Brazil,BRA,2021-02-08,3605538
Brazil,BRA,2021-02-09,3820207
Brazil,BRA,2021-02-10,4120332
Brazil,BRA,2021-02-11,4406835
Brazil,BRA,2021-02-12,4696136
Brazil,BRA,2021-02-13,5125206
Brazil,BRA,2021-02-14,5236943
Brazil,BRA,2021-02-15,5293979
Brazil,BRA,2021-02-16,5609937
Brazil,BRA,2021-02-17,5883539
Brazil,BRA,2021-02-18,6206680
Brazil,BRA,2021-02-19,6535156
Brazil,BRA,2021-02-20,6813168
Brazil,BRA,2021-02-21,6950802
Brazil,BRA,2021-02-22,7028356
Brazil,BRA,2021-02-23,7297061
Brazil,BRA,2021-02-24,7551676
Brazil,BRA,2021-02-25,7799000
Brazil,BRA,2021-02-26,8101787
Brazil,BRA,2021-02-27,8322042
Brazil,BRA,2021-02-28,8433568
Brazil,BRA,2021-03-01,8465403
Brazil,BRA,2021-03-02,8841027
Brazil,BRA,2021-03-03,9277322
Brazil,BRA,2021-03-04,9739676
Brazil,BRA,2021-03-05,10169160
Brazil,BRA,2021-03-10,10362487
Brazil,BRA,2021-03-11,10740859
Brazil,BRA,2021-03-12,11149530
Brazil,BRA,2021-03-13,11362190
Brazil,BRA,2021-03-14,11422666
Brazil,BRA,2021-03-15,11895560
Brazil,BRA,2021-03-17,12682290
Brazil,BRA,2021-03-18,13013331
Brazil,BRA,2021-03-19,13335728
Brazil,BRA,2021-03-20,13479165
Brazil,BRA,2021-03-21,13562176
Brazil,BRA,2021-03-22,14116560
Brazil,BRA,2021-03-23,15209201
Brazil,BRA,2021-03-24,15943964
Brazil,BRA,2021-03-25,16557071
Brazil,BRA,2021-03-26,17032868
Brazil,BRA,2021-03-27,17519083
Brazil,BRA,2021-03-28,17706983
Brazil,BRA,2021-03-29,18082153
Brazil,BRA,2021-03-30,18222559
Brazil,BRA,2021-03-31,19155981
Brazil,BRA,2021-04-02,20632877
Brazil,BRA,2021-04-03,20956770
Brazil,BRA,2021-04-04,21070128
Brazil,BRA,2021-04-05,21960953
Brazil,BRA,2021-04-06,22850791
Brazil,BRA,2021-04-07,24197996
Brazil,BRA,2021-04-08,24981199
Brazil,BRA,2021-04-09,25735314
Brazil,BRA,2021-04-10,26548845
Brunei,BRN,2021-04-02,0
Brunei,BRN,2021-04-03,340
Bulgaria,BGR,2020-12-29,1719
Bulgaria,BGR,2020-12-30,4608
Bulgaria,BGR,2021-01-01,4739
Bulgaria,BGR,2021-01-05,5448
Bulgaria,BGR,2021-01-06,7913
Bulgaria,BGR,2021-01-07,11117
Bulgaria,BGR,2021-01-08,13355
Bulgaria,BGR,2021-01-09,13473
Bulgaria,BGR,2021-01-11,14161
Bulgaria,BGR,2021-01-12,15780
Bulgaria,BGR,2021-01-13,17038
Bulgaria,BGR,2021-01-14,17686
Bulgaria,BGR,2021-01-15,18126
Bulgaria,BGR,2021-01-16,18332
Bulgaria,BGR,2021-01-17,18453
Bulgaria,BGR,2021-01-18,19638
Bulgaria,BGR,2021-01-19,22226
Bulgaria,BGR,2021-01-20,24127
Bulgaria,BGR,2021-01-21,25251
Bulgaria,BGR,2021-01-22,26101
Bulgaria,BGR,2021-01-23,26119
Bulgaria,BGR,2021-01-24,26143
Bulgaria,BGR,2021-01-25,26798
Bulgaria,BGR,2021-01-26,29122
Bulgaria,BGR,2021-01-27,32917
Bulgaria,BGR,2021-01-28,37636
Bulgaria,BGR,2021-01-29,40805
Bulgaria,BGR,2021-01-30,41020
Bulgaria,BGR,2021-01-31,41125
Bulgaria,BGR,2021-02-01,42634
Bulgaria,BGR,2021-02-02,45917
Bulgaria,BGR,2021-02-03,50124
Bulgaria,BGR,2021-02-04,54025
Bulgaria,BGR,2021-02-05,56860
Bulgaria,BGR,2021-02-06,57016
Bulgaria,BGR,2021-02-07,57038
Bulgaria,BGR,2021-02-08,58888
Bulgaria,BGR,2021-02-09,62428
Bulgaria,BGR,2021-02-10,66163
Bulgaria,BGR,2021-02-11,71123
Bulgaria,BGR,2021-02-12,74694
Bulgaria,BGR,2021-02-13,75320
Bulgaria,BGR,2021-02-14,75388
Bulgaria,BGR,2021-02-15,77436
Bulgaria,BGR,2021-02-16,81338
Bulgaria,BGR,2021-02-17,85920
Bulgaria,BGR,2021-02-18,90514
Bulgaria,BGR,2021-02-19,104268
Bulgaria,BGR,2021-02-20,108356
Bulgaria,BGR,2021-02-21,119354
Bulgaria,BGR,2021-02-22,131063
Bulgaria,BGR,2021-02-23,148226
Bulgaria,BGR,2021-02-24,168462
Bulgaria,BGR,2021-02-25,188512
Bulgaria,BGR,2021-02-26,204439
Bulgaria,BGR,2021-02-27,209760
Bulgaria,BGR,2021-02-28,212445
Bulgaria,BGR,2021-03-01,223539
Bulgaria,BGR,2021-03-02,243772
Bulgaria,BGR,2021-03-03,248169
Bulgaria,BGR,2021-03-04,268544
Bulgaria,BGR,2021-03-05,284464
Bulgaria,BGR,2021-03-06,287118
Bulgaria,BGR,2021-03-07,288631
Bulgaria,BGR,2021-03-08,294132
Bulgaria,BGR,2021-03-09,302151
Bulgaria,BGR,2021-03-10,309145
Bulgaria,BGR,2021-03-11,324446
Bulgaria,BGR,2021-03-12,336660
Bulgaria,BGR,2021-03-13,337904
Bulgaria,BGR,2021-03-14,338879
Bulgaria,BGR,2021-03-15,341707
Bulgaria,BGR,2021-03-16,345994
Bulgaria,BGR,2021-03-17,350702
Bulgaria,BGR,2021-03-18,356052
Bulgaria,BGR,2021-03-19,362721
Bulgaria,BGR,2021-03-20,366547
Bulgaria,BGR,2021-03-21,368905
Bulgaria,BGR,2021-03-22,376370
Bulgaria,BGR,2021-03-23,388805
Bulgaria,BGR,2021-03-24,401309
Bulgaria,BGR,2021-03-25,415601
Bulgaria,BGR,2021-03-26,430228
Bulgaria,BGR,2021-03-27,434158
Bulgaria,BGR,2021-03-28,436541
Bulgaria,BGR,2021-03-29,445547
Bulgaria,BGR,2021-03-30,458731
Bulgaria,BGR,2021-03-31,472443
Bulgaria,BGR,2021-04-01,486002
Bulgaria,BGR,2021-04-02,498085
Bulgaria,BGR,2021-04-03,502078
Bulgaria,BGR,2021-04-04,503570
Bulgaria,BGR,2021-04-05,510049
Bulgaria,BGR,2021-04-06,519635
Bulgaria,BGR,2021-04-07,533453
Bulgaria,BGR,2021-04-08,552516
Bulgaria,BGR,2021-04-09,567396
Bulgaria,BGR,2021-04-10,571062
Cambodia,KHM,2021-02-09,0
Cambodia,KHM,2021-02-10,1492
Cambodia,KHM,2021-02-17,3236
Cambodia,KHM,2021-02-19,4609
Cambodia,KHM,2021-02-23,7770
Cambodia,KHM,2021-02-25,13101
Cambodia,KHM,2021-03-01,87069
Cambodia,KHM,2021-03-02,114283
Cambodia,KHM,2021-03-03,135543
Cambodia,KHM,2021-03-04,151231
Cambodia,KHM,2021-03-05,167773
Cambodia,KHM,2021-03-06,178910
Cambodia,KHM,2021-03-07,185052
Cambodia,KHM,2021-03-08,198636
Cambodia,KHM,2021-03-09,221672
Cambodia,KHM,2021-03-10,254090
Cambodia,KHM,2021-03-11,284894
Cambodia,KHM,2021-03-12,308173
Cambodia,KHM,2021-03-13,327250
Cambodia,KHM,2021-03-14,336900
Cambodia,KHM,2021-03-15,346135
Cambodia,KHM,2021-03-16,372685
Cambodia,KHM,2021-03-17,402917
Cambodia,KHM,2021-03-18,419643
Cambodia,KHM,2021-03-19,441640
Cambodia,KHM,2021-03-20,456503
Cambodia,KHM,2021-03-21,463872
Cambodia,KHM,2021-03-22,475703
Cambodia,KHM,2021-03-23,488990
Cambodia,KHM,2021-03-24,505830
Cambodia,KHM,2021-03-25,531619
Cambodia,KHM,2021-03-26,557113
Cambodia,KHM,2021-03-27,581186
Cambodia,KHM,2021-03-28,595466
Cambodia,KHM,2021-03-29,611651
Cambodia,KHM,2021-03-30,627769
Cambodia,KHM,2021-03-31,645765
Cambodia,KHM,2021-04-01,671847
Cambodia,KHM,2021-04-02,721181
Cambodia,KHM,2021-04-03,777514
Cambodia,KHM,2021-04-04,830031
Cambodia,KHM,2021-04-05,886524
Cambodia,KHM,2021-04-06,945715
Cambodia,KHM,2021-04-07,1011649
Cambodia,KHM,2021-04-08,1071260
Cambodia,KHM,2021-04-09,1174035
Cambodia,KHM,2021-04-10,1237988
Canada,CAN,2020-12-14,5
Canada,CAN,2020-12-15,723
Canada,CAN,2020-12-16,3023
Canada,CAN,2020-12-17,7202
Canada,CAN,2020-12-18,11174
Canada,CAN,2020-12-19,11894
Canada,CAN,2020-12-20,12738
Canada,CAN,2020-12-21,20866
Canada,CAN,2020-12-22,26603
Canada,CAN,2020-12-23,35089
Canada,CAN,2020-12-24,45398
Canada,CAN,2020-12-25,45398
Canada,CAN,2020-12-26,48417
Canada,CAN,2020-12-27,52280
Canada,CAN,2020-12-28,59449
Canada,CAN,2020-12-29,70463
Canada,CAN,2020-12-30,84142
Canada,CAN,2020-12-31,97582
Canada,CAN,2021-01-01,103790
Canada,CAN,2021-01-02,108732
Canada,CAN,2021-01-03,114034
Canada,CAN,2021-01-04,137735
Canada,CAN,2021-01-05,155197
Canada,CAN,2021-01-06,183360
Canada,CAN,2021-01-07,219446
Canada,CAN,2021-01-08,260654
Canada,CAN,2021-01-09,296241
Canada,CAN,2021-01-10,319603
Canada,CAN,2021-01-11,359049
Canada,CAN,2021-01-12,388493
Canada,CAN,2021-01-13,419209
Canada,CAN,2021-01-14,459492
Canada,CAN,2021-01-15,507687
Canada,CAN,2021-01-16,543291
Canada,CAN,2021-01-17,570742
Canada,CAN,2021-01-18,614666
Canada,CAN,2021-01-19,653653
Canada,CAN,2021-01-20,696242
Canada,CAN,2021-01-21,738864
Canada,CAN,2021-01-22,776606
Canada,CAN,2021-01-23,801238
Canada,CAN,2021-01-24,816451
Canada,CAN,2021-01-25,839949
Canada,CAN,2021-01-26,868454
Canada,CAN,2021-01-27,891324
Canada,CAN,2021-01-28,916027
Canada,CAN,2021-01-29,937199
Canada,CAN,2021-01-30,952212
Canada,CAN,2021-01-31,957229
Canada,CAN,2021-02-01,975492
Canada,CAN,2021-02-02,988202
Canada,CAN,2021-02-03,1001468
Canada,CAN,2021-02-04,1020066
Canada,CAN,2021-02-05,1042901
Canada,CAN,2021-02-06,1064370
Canada,CAN,2021-02-07,1077297
Canada,CAN,2021-02-08,1098746
Canada,CAN,2021-02-09,1124517
Canada,CAN,2021-02-10,1154277
Canada,CAN,2021-02-11,1186689
Canada,CAN,2021-02-12,1221839
Canada,CAN,2021-02-13,1255076
Canada,CAN,2021-02-14,1272900
Canada,CAN,2021-02-15,1282761
Canada,CAN,2021-02-16,1308918
Canada,CAN,2021-02-17,1329398
Canada,CAN,2021-02-18,1356423
Canada,CAN,2021-02-19,1404273
Canada,CAN,2021-02-20,1453980
Canada,CAN,2021-02-21,1496377
Canada,CAN,2021-02-22,1558110
Canada,CAN,2021-02-23,1606472
Canada,CAN,2021-02-24,1652562
Canada,CAN,2021-02-25,1711455
Canada,CAN,2021-02-26,1778706
Canada,CAN,2021-02-27,1840435
Canada,CAN,2021-02-28,1887059
Canada,CAN,2021-03-01,1946200
Canada,CAN,2021-03-02,2018238
Canada,CAN,2021-03-03,2091700
Canada,CAN,2021-03-04,2169417
Canada,CAN,2021-03-05,2255174
Canada,CAN,2021-03-06,2329622
Canada,CAN,2021-03-07,2387189
Canada,CAN,2021-03-08,2473868
Canada,CAN,2021-03-09,2543253
Canada,CAN,2021-03-10,2621289
Canada,CAN,2021-03-11,2719317
Canada,CAN,2021-03-12,2830164
Canada,CAN,2021-03-13,2934007
Canada,CAN,2021-03-14,3026665
Canada,CAN,2021-03-15,3151305
Canada,CAN,2021-03-16,3271309
Canada,CAN,2021-03-17,3409996
Canada,CAN,2021-03-18,3566328
Canada,CAN,2021-03-19,3729312
Canada,CAN,2021-03-20,3862685
Canada,CAN,2021-03-21,3954285
Canada,CAN,2021-03-22,4100558
Canada,CAN,2021-03-23,4223272
Canada,CAN,2021-03-24,4393876
Canada,CAN,2021-03-25,4583950
Canada,CAN,2021-03-26,4800931
Canada,CAN,2021-03-27,4967497
Canada,CAN,2021-03-28,5113935
Canada,CAN,2021-03-29,5301234
Canada,CAN,2021-03-30,5470884
Canada,CAN,2021-03-31,5690380
Canada,CAN,2021-04-01,5896845
Canada,CAN,2021-04-02,6057090
Canada,CAN,2021-04-03,6258003
Canada,CAN,2021-04-04,6372110
Canada,CAN,2021-04-05,6555389
Canada,CAN,2021-04-06,6758617
Canada,CAN,2021-04-07,6990144
Canada,CAN,2021-04-08,7252560
Canada,CAN,2021-04-09,7569321
Canada,CAN,2021-04-10,7814748
Cape Verde,CPV,2021-03-18,0
Cape Verde,CPV,2021-03-24,2184
Cayman Islands,CYM,2020-12-26,0
Cayman Islands,CYM,2021-02-04,11008
Cayman Islands,CYM,2021-02-09,13609
Cayman Islands,CYM,2021-02-10,14086
Cayman Islands,CYM,2021-02-12,15543
Cayman Islands,CYM,2021-02-17,16725
Cayman Islands,CYM,2021-02-19,17285
Cayman Islands,CYM,2021-02-20,18159
Cayman Islands,CYM,2021-02-23,19938
Cayman Islands,CYM,2021-02-24,20468
Cayman Islands,CYM,2021-02-25,21106
Cayman Islands,CYM,2021-03-03,24008
Cayman Islands,CYM,2021-03-05,26580
Cayman Islands,CYM,2021-03-12,31980
Cayman Islands,CYM,2021-03-16,35984
Cayman Islands,CYM,2021-03-18,38304
Cayman Islands,CYM,2021-03-19,39145
Cayman Islands,CYM,2021-03-22,41155
Cayman Islands,CYM,2021-03-24,43023
Cayman Islands,CYM,2021-03-25,44061
Cayman Islands,CYM,2021-03-29,47602
Cayman Islands,CYM,2021-03-31,49561
Cayman Islands,CYM,2021-04-01,50763
Cayman Islands,CYM,2021-04-07,53474
Cayman Islands,CYM,2021-04-08,55053
Cayman Islands,CYM,2021-04-09,56214
Chile,CHL,2020-12-24,420
Chile,CHL,2020-12-25,5198
Chile,CHL,2020-12-26,8338
Chile,CHL,2020-12-27,8649
Chile,CHL,2020-12-28,8649
Chile,CHL,2020-12-29,8649
Chile,CHL,2020-12-30,8649
Chile,CHL,2020-12-31,8649
Chile,CHL,2021-01-01,8649
Chile,CHL,2021-01-02,8649
Chile,CHL,2021-01-03,8649
Chile,CHL,2021-01-04,9054
Chile,CHL,2021-01-05,10497
Chile,CHL,2021-01-06,10702
Chile,CHL,2021-01-07,10702
Chile,CHL,2021-01-08,10702
Chile,CHL,2021-01-09,10702
Chile,CHL,2021-01-10,10702
Chile,CHL,2021-01-11,10702
Chile,CHL,2021-01-12,10702
Chile,CHL,2021-01-13,11732
Chile,CHL,2021-01-14,18646
Chile,CHL,2021-01-15,22077
Chile,CHL,2021-01-16,22167
Chile,CHL,2021-01-17,22167
Chile,CHL,2021-01-18,33212
Chile,CHL,2021-01-19,52569
Chile,CHL,2021-01-20,61878
Chile,CHL,2021-01-21,64940
Chile,CHL,2021-01-22,65352
Chile,CHL,2021-01-23,65352
Chile,CHL,2021-01-24,65352
Chile,CHL,2021-01-25,66772
Chile,CHL,2021-01-26,67388
Chile,CHL,2021-01-27,67423
Chile,CHL,2021-01-28,67423
Chile,CHL,2021-01-29,67428
Chile,CHL,2021-01-30,67428
Chile,CHL,2021-01-31,67428
Chile,CHL,2021-02-01,67428
Chile,CHL,2021-02-02,80623
Chile,CHL,2021-02-03,250964
Chile,CHL,2021-02-04,427114
Chile,CHL,2021-02-05,596460
Chile,CHL,2021-02-06,624316
Chile,CHL,2021-02-07,632952
Chile,CHL,2021-02-08,866152
Chile,CHL,2021-02-09,1127972
Chile,CHL,2021-02-10,1408786
Chile,CHL,2021-02-11,1662920
Chile,CHL,2021-02-12,1892326
Chile,CHL,2021-02-13,1921867
Chile,CHL,2021-02-14,1926332
Chile,CHL,2021-02-15,2192172
Chile,CHL,2021-02-16,2412180
Chile,CHL,2021-02-17,2600183
Chile,CHL,2021-02-18,2755422
Chile,CHL,2021-02-19,2897527
Chile,CHL,2021-02-20,2907166
Chile,CHL,2021-02-21,2908330
Chile,CHL,2021-02-22,3016462
Chile,CHL,2021-02-23,3110717
Chile,CHL,2021-02-24,3196913
Chile,CHL,2021-02-25,3282981
Chile,CHL,2021-02-26,3361207
Chile,CHL,2021-02-27,3371250
Chile,CHL,2021-02-28,3371605
Chile,CHL,2021-03-01,3509135
Chile,CHL,2021-03-02,3680483
Chile,CHL,2021-03-03,3992235
Chile,CHL,2021-03-04,4302618
Chile,CHL,2021-03-05,4600275
Chile,CHL,2021-03-06,4634031
Chile,CHL,2021-03-07,4641946
Chile,CHL,2021-03-08,4992318
Chile,CHL,2021-03-09,5368578
Chile,CHL,2021-03-10,5769555
Chile,CHL,2021-03-11,6186156
Chile,CHL,2021-03-12,6560153
Chile,CHL,2021-03-13,6610520
Chile,CHL,2021-03-14,6617086
Chile,CHL,2021-03-15,7046851
Chile,CHL,2021-03-16,7456440
Chile,CHL,2021-03-17,7823184
Chile,CHL,2021-03-18,8157675
Chile,CHL,2021-03-19,8452021
Chile,CHL,2021-03-20,8486194
Chile,CHL,2021-03-21,8490345
Chile,CHL,2021-03-22,8758560
Chile,CHL,2021-03-23,8999009
Chile,CHL,2021-03-24,9217327
Chile,CHL,2021-03-25,9429626
Chile,CHL,2021-03-26,9646233
Chile,CHL,2021-03-27,9661849
Chile,CHL,2021-03-28,9663235
Chile,CHL,2021-03-29,9929547
Chile,CHL,2021-03-30,10207688
Chile,CHL,2021-03-31,10487177
Chile,CHL,2021-04-01,10789437
Chile,CHL,2021-04-02,10796430
Chile,CHL,2021-04-03,10799625
Chile,CHL,2021-04-04,10800796
Chile,CHL,2021-04-05,11084578
Chile,CHL,2021-04-06,11323355
Chile,CHL,2021-04-07,11554789
Chile,CHL,2021-04-08,11791103
Chile,CHL,2021-04-09,11997908
China,CHN,2020-12-15,1500000
China,CHN,2020-12-31,4500000
China,CHN,2021-01-09,9000000
China,CHN,2021-01-13,10000000
China,CHN,2021-01-20,15000000
China,CHN,2021-01-27,22767000
China,CHN,2021-01-31,24000000
China,CHN,2021-02-03,31200000
China,CHN,2021-02-09,40520000
China,CHN,2021-02-28,52520000
China,CHN,2021-03-14,64980000
China,CHN,2021-03-20,74956000
China,CHN,2021-03-22,80460000
China,CHN,2021-03-23,82846000
China,CHN,2021-03-24,85859700
China,CHN,2021-03-25,91346000
China,CHN,2021-03-26,97470000
China,CHN,2021-03-27,102417000
China,CHN,2021-03-28,106613000
China,CHN,2021-03-29,110962000
China,CHN,2021-03-30,114690000
China,CHN,2021-03-31,119821000
China,CHN,2021-04-01,126616000
China,CHN,2021-04-02,133801000
China,CHN,2021-04-03,136677000
China,CHN,2021-04-04,139970000
China,CHN,2021-04-05,142802000
China,CHN,2021-04-06,145920000
China,CHN,2021-04-07,149071000
China,CHN,2021-04-08,155150000
China,CHN,2021-04-09,161121000
China,CHN,2021-04-10,164471000
Colombia,COL,2021-02-17,18
Colombia,COL,2021-02-18,9935
Colombia,COL,2021-02-19,21307
Colombia,COL,2021-02-20,33140
Colombia,COL,2021-02-21,39827
Colombia,COL,2021-02-22,45166
Colombia,COL,2021-02-23,48150
Colombia,COL,2021-02-24,50524
Colombia,COL,2021-02-25,66157
Colombia,COL,2021-02-26,81333
Colombia,COL,2021-02-27,114042
Colombia,COL,2021-02-28,130578
Colombia,COL,2021-03-01,149133
Colombia,COL,2021-03-02,169619
Colombia,COL,2021-03-03,191480
Colombia,COL,2021-03-04,206475
Colombia,COL,2021-03-05,239851
Colombia,COL,2021-03-06,270411
Colombia,COL,2021-03-07,299400
Colombia,COL,2021-03-08,316079
Colombia,COL,2021-03-09,403095
Colombia,COL,2021-03-10,480250
Colombia,COL,2021-03-11,589208
Colombia,COL,2021-03-12,693490
Colombia,COL,2021-03-13,782301
Colombia,COL,2021-03-14,843204
Colombia,COL,2021-03-15,913961
Colombia,COL,2021-03-16,976137
Colombia,COL,2021-03-17,1024358
Colombia,COL,2021-03-18,1076496
Colombia,COL,2021-03-19,1131999
Colombia,COL,2021-03-20,1182098
Colombia,COL,2021-03-21,1215008
Colombia,COL,2021-03-22,1238259
Colombia,COL,2021-03-23,1299809
Colombia,COL,2021-03-24,1385503
Colombia,COL,2021-03-25,1476364
Colombia,COL,2021-03-26,1596288
Colombia,COL,2021-03-27,1726924
Colombia,COL,2021-03-28,1818861
Colombia,COL,2021-03-29,1965054
Colombia,COL,2021-03-30,2121530
Colombia,COL,2021-03-31,2243392
Colombia,COL,2021-04-01,2300890
Colombia,COL,2021-04-02,2336144
Colombia,COL,2021-04-03,2381049
Colombia,COL,2021-04-04,2408085
Colombia,COL,2021-04-05,2479671
Colombia,COL,2021-04-07,2691513
Colombia,COL,2021-04-08,2812828
Colombia,COL,2021-04-09,2946222
Costa Rica,CRI,2020-12-24,55
Costa Rica,CRI,2021-01-03,2455
Costa Rica,CRI,2021-01-08,9751
Costa Rica,CRI,2021-01-15,24859
Costa Rica,CRI,2021-01-18,29389
Costa Rica,CRI,2021-01-25,48128
Costa Rica,CRI,2021-02-01,57701
Costa Rica,CRI,2021-02-08,75113
Costa Rica,CRI,2021-02-15,96948
Costa Rica,CRI,2021-02-22,101183
Costa Rica,CRI,2021-03-01,149812
Costa Rica,CRI,2021-03-05,193273
Costa Rica,CRI,2021-03-08,204586
Costa Rica,CRI,2021-03-12,241724
Costa Rica,CRI,2021-03-15,248082
Costa Rica,CRI,2021-03-22,312425
Costa Rica,CRI,2021-03-24,348037
Costa Rica,CRI,2021-03-29,384355
Costa Rica,CRI,2021-04-06,504930
Cote d'Ivoire,CIV,2021-03-01,0
Cote d'Ivoire,CIV,2021-03-06,2058
Cote d'Ivoire,CIV,2021-03-08,2924
Cote d'Ivoire,CIV,2021-03-09,4363
Cote d'Ivoire,CIV,2021-03-10,8802
