Entity,Code,Day,people_fully_vaccinated_per_hundred
United Kingdom,GBR,2021-01-03,0.03
United Kingdom,GBR,2021-01-10,0.58
United Kingdom,GBR,2021-01-11,0.61
United Kingdom,GBR,2021-01-12,0.63
United Kingdom,GBR,2021-01-13,0.65
United Kingdom,GBR,2021-01-14,0.65
United Kingdom,GBR,2021-01-15,0.66
United Kingdom,GBR,2021-01-16,0.66
United Kingdom,GBR,2021-01-17,0.67
United Kingdom,GBR,2021-01-18,0.67
United Kingdom,GBR,2021-01-19,0.68
United Kingdom,GBR,2021-01-20,0.68
United Kingdom,GBR,2021-01-21,0.69
United Kingdom,GBR,2021-01-22,0.69
United Kingdom,GBR,2021-01-23,0.69
United Kingdom,GBR,2021-01-24,0.69
United Kingdom,GBR,2021-01-25,0.7
United Kingdom,GBR,2021-01-26,0.7
United Kingdom,GBR,2021-01-27,0.7
United Kingdom,GBR,2021-01-28,0.7
United Kingdom,GBR,2021-01-29,0.71
United Kingdom,GBR,2021-01-30,0.72
United Kingdom,GBR,2021-01-31,0.73
United Kingdom,GBR,2021-02-01,0.73
United Kingdom,GBR,2021-02-02,0.73
United Kingdom,GBR,2021-02-03,0.74
United Kingdom,GBR,2021-02-04,0.75
United Kingdom,GBR,2021-02-05,0.75
United Kingdom,GBR,2021-02-06,0.75
United Kingdom,GBR,2021-02-07,0.76
United Kingdom,GBR,2021-02-08,0.76
United Kingdom,GBR,2021-02-09,0.77
United Kingdom,GBR,2021-02-10,0.77
United Kingdom,GBR,2021-02-11,0.78
United Kingdom,GBR,2021-02-12,0.79
United Kingdom,GBR,2021-02-13,0.79
United Kingdom,GBR,2021-02-14,0.79
United Kingdom,GBR,2021-02-15,0.8
United Kingdom,GBR,2021-02-16,0.82
United Kingdom,GBR,2021-02-17,0.85
United Kingdom,GBR,2021-02-18,0.87
United Kingdom,GBR,2021-02-19,0.89
United Kingdom,GBR,2021-02-20,0.91
United Kingdom,GBR,2021-02-21,0.92
United Kingdom,GBR,2021-02-22,0.95
United Kingdom,GBR,2021-02-23,0.99
United Kingdom,GBR,2021-02-24,1.03
United Kingdom,GBR,2021-02-25,1.08
United Kingdom,GBR,2021-02-26,1.13
United Kingdom,GBR,2021-02-27,1.17
United Kingdom,GBR,2021-02-28,1.2
United Kingdom,GBR,2021-03-01,1.24
United Kingdom,GBR,2021-03-02,1.32
United Kingdom,GBR,2021-03-03,1.42
United Kingdom,GBR,2021-03-04,1.52
United Kingdom,GBR,2021-03-05,1.61
United Kingdom,GBR,2021-03-06,1.65
United Kingdom,GBR,2021-03-07,1.68
United Kingdom,GBR,2021-03-08,1.74
United Kingdom,GBR,2021-03-09,1.85
United Kingdom,GBR,2021-03-10,1.99
United Kingdom,GBR,2021-03-11,2.13
United Kingdom,GBR,2021-03-12,2.26
United Kingdom,GBR,2021-03-13,2.33
United Kingdom,GBR,2021-03-14,2.37
United Kingdom,GBR,2021-03-15,2.45
United Kingdom,GBR,2021-03-16,2.59
United Kingdom,GBR,2021-03-17,2.77
United Kingdom,GBR,2021-03-18,2.96
United Kingdom,GBR,2021-03-19,3.15
United Kingdom,GBR,2021-03-20,3.28
United Kingdom,GBR,2021-03-21,3.36
United Kingdom,GBR,2021-03-22,3.48
United Kingdom,GBR,2021-03-23,3.73
United Kingdom,GBR,2021-03-24,4.09
United Kingdom,GBR,2021-03-25,4.43
United Kingdom,GBR,2021-03-26,4.85
United Kingdom,GBR,2021-03-27,5.2
United Kingdom,GBR,2021-03-28,5.42
United Kingdom,GBR,2021-03-29,5.67
United Kingdom,GBR,2021-03-30,6.08
United Kingdom,GBR,2021-03-31,6.65
United Kingdom,GBR,2021-04-01,7.3
United Kingdom,GBR,2021-04-02,7.67
United Kingdom,GBR,2021-04-03,7.93
United Kingdom,GBR,2021-04-04,8
United Kingdom,GBR,2021-04-05,8.1
United Kingdom,GBR,2021-04-06,8.37
United Kingdom,GBR,2021-04-07,8.97
United Kingdom,GBR,2021-04-08,9.64
United Kingdom,GBR,2021-04-09,10.3
United States,USA,2021-01-14,0.4
United States,USA,2021-01-15,0.48
United States,USA,2021-01-19,0.6
United States,USA,2021-01-20,0.65
United States,USA,2021-01-21,0.72
United States,USA,2021-01-22,0.82
United States,USA,2021-01-23,0.91
United States,USA,2021-01-24,0.96
United States,USA,2021-01-25,1
United States,USA,2021-01-26,1.04
United States,USA,2021-01-27,1.14
United States,USA,2021-01-28,1.27
United States,USA,2021-01-29,1.43
United States,USA,2021-01-30,1.57
United States,USA,2021-01-31,1.69
United States,USA,2021-02-01,1.77
United States,USA,2021-02-02,1.81
United States,USA,2021-02-03,1.92
United States,USA,2021-02-04,2.07
United States,USA,2021-02-05,2.24
United States,USA,2021-02-06,2.49
United States,USA,2021-02-07,2.74
United States,USA,2021-02-08,2.85
United States,USA,2021-02-09,2.94
United States,USA,2021-02-10,3.13
United States,USA,2021-02-11,3.35
United States,USA,2021-02-12,3.61
United States,USA,2021-02-13,3.91
United States,USA,2021-02-14,4.21
United States,USA,2021-02-16,4.49
United States,USA,2021-02-17,4.63
United States,USA,2021-02-18,4.83
United States,USA,2021-02-19,5.09
United States,USA,2021-02-20,5.35
United States,USA,2021-02-21,5.64
United States,USA,2021-02-22,5.81
United States,USA,2021-02-23,5.94
United States,USA,2021-02-24,6.16
United States,USA,2021-02-25,6.45
United States,USA,2021-02-26,6.76
United States,USA,2021-02-27,7.09
United States,USA,2021-02-28,7.41
United States,USA,2021-03-01,7.61
United States,USA,2021-03-02,7.82
United States,USA,2021-03-03,8.06
United States,USA,2021-03-04,8.31
United States,USA,2021-03-05,8.58
United States,USA,2021-03-06,8.9
United States,USA,2021-03-07,9.18
United States,USA,2021-03-08,9.42
United States,USA,2021-03-09,9.6
United States,USA,2021-03-10,9.84
United States,USA,2021-03-11,10.13
United States,USA,2021-03-12,10.47
United States,USA,2021-03-13,11.04
United States,USA,2021-03-14,11.2
United States,USA,2021-03-15,11.46
United States,USA,2021-03-16,11.67
United States,USA,2021-03-17,11.96
United States,USA,2021-03-18,12.25
United States,USA,2021-03-19,12.54
United States,USA,2021-03-20,12.87
United States,USA,2021-03-21,13.2
United States,USA,2021-03-22,13.43
United States,USA,2021-03-23,13.61
United States,USA,2021-03-24,13.86
United States,USA,2021-03-25,14.18
United States,USA,2021-03-26,14.56
United States,USA,2021-03-27,14.99
United States,USA,2021-03-28,15.43
United States,USA,2021-03-29,15.73
United States,USA,2021-03-30,15.97
United States,USA,2021-03-31,16.33
United States,USA,2021-04-01,16.77
United States,USA,2021-04-02,17.34
United States,USA,2021-04-03,17.9
United States,USA,2021-04-04,18.36
United States,USA,2021-04-05,18.66
United States,USA,2021-04-06,18.84
United States,USA,2021-04-07,19.26
United States,USA,2021-04-08,19.8
United States,USA,2021-04-09,20.39
United States,USA,2021-04-10,21.14
Uruguay,URY,2021-03-27,0.01
Uruguay,URY,2021-03-28,0.01
Uruguay,URY,2021-03-29,0.52
Uruguay,URY,2021-03-30,0.93
Uruguay,URY,2021-03-31,1.45
Uruguay,URY,2021-04-01,1.7
Uruguay,URY,2021-04-02,1.95
Uruguay,URY,2021-04-03,1.96
Uruguay,URY,2021-04-04,1.96
Uruguay,URY,2021-04-05,2.76
Uruguay,URY,2021-04-06,3.37
Uruguay,URY,2021-04-07,4.07
Uruguay,URY,2021-04-08,4.69
Uruguay,URY,2021-04-09,5.46
Uruguay,URY,2021-04-10,5.73
Wales,,2021-01-03,0
Wales,,2021-01-10,0
Wales,,2021-01-11,0
Wales,,2021-01-12,0
Wales,,2021-01-13,0
Wales,,2021-01-14,0
Wales,,2021-01-17,0.01
Wales,,2021-01-18,0.01
Wales,,2021-01-19,0.01
Wales,,2021-01-20,0.01
Wales,,2021-01-21,0.01
Wales,,2021-01-22,0.01
Wales,,2021-01-23,0.02
Wales,,2021-01-24,0.02
Wales,,2021-01-25,0.02
Wales,,2021-01-26,0.02
Wales,,2021-01-27,0.02
Wales,,2021-01-28,0.02
Wales,,2021-01-29,0.02
Wales,,2021-01-30,0.02
Wales,,2021-01-31,0.03
Wales,,2021-02-01,0.03
Wales,,2021-02-02,0.04
Wales,,2021-02-03,0.04
Wales,,2021-02-04,0.05
Wales,,2021-02-05,0.08
Wales,,2021-02-06,0.08
Wales,,2021-02-07,0.09
Wales,,2021-02-08,0.11
Wales,,2021-02-09,0.12
Wales,,2021-02-10,0.12
Wales,,2021-02-11,0.13
Wales,,2021-02-12,0.13
Wales,,2021-02-13,0.15
Wales,,2021-02-14,0.17
Wales,,2021-02-15,0.23
Wales,,2021-02-16,0.41
Wales,,2021-02-17,0.61
Wales,,2021-02-18,0.81
Wales,,2021-02-19,1.02
Wales,,2021-02-20,1.2
Wales,,2021-02-21,1.36
Wales,,2021-02-22,1.58
Wales,,2021-02-23,1.88
Wales,,2021-02-24,2.22
Wales,,2021-02-25,2.54
Wales,,2021-02-26,2.82
Wales,,2021-02-27,3.06
Wales,,2021-02-28,3.29
Wales,,2021-03-01,3.54
Wales,,2021-03-02,3.96
Wales,,2021-03-03,4.42
Wales,,2021-03-04,4.91
Wales,,2021-03-05,5.33
Wales,,2021-03-06,5.58
Wales,,2021-03-07,5.83
Wales,,2021-03-08,6.09
Wales,,2021-03-09,6.55
Wales,,2021-03-10,7.04
Wales,,2021-03-11,7.53
Wales,,2021-03-12,7.93
Wales,,2021-03-13,8.16
Wales,,2021-03-14,8.38
Wales,,2021-03-15,8.66
Wales,,2021-03-16,9.17
Wales,,2021-03-17,9.66
Wales,,2021-03-18,10.12
Wales,,2021-03-19,10.45
Wales,,2021-03-20,10.75
Wales,,2021-03-21,10.98
Wales,,2021-03-22,11.21
Wales,,2021-03-23,11.63
Wales,,2021-03-24,12.01
Wales,,2021-03-25,12.36
Wales,,2021-03-26,12.71
Wales,,2021-03-27,13.09
Wales,,2021-03-28,13.22
Wales,,2021-03-29,13.45
Wales,,2021-03-30,13.89
Wales,,2021-03-31,14.26
Wales,,2021-04-01,14.58
Wales,,2021-04-02,14.7
Wales,,2021-04-03,14.78
Wales,,2021-04-04,14.83
Wales,,2021-04-05,14.88
Wales,,2021-04-06,15.08
Wales,,2021-04-07,15.37
Wales,,2021-04-08,15.81
Wales,,2021-04-09,16.16
World,OWID_WRL,2020-12-27,0
World,OWID_WRL,2020-12-28,0
World,OWID_WRL,2020-12-29,0
World,OWID_WRL,2020-12-30,0
World,OWID_WRL,2020-12-31,0
World,OWID_WRL,2021-01-01,0
World,OWID_WRL,2021-01-02,0
World,OWID_WRL,2021-01-03,0
World,OWID_WRL,2021-01-04,0
World,OWID_WRL,2021-01-05,0
World,OWID_WRL,2021-01-06,0
World,OWID_WRL,2021-01-07,0
World,OWID_WRL,2021-01-08,0
World,OWID_WRL,2021-01-09,0
World,OWID_WRL,2021-01-10,0.01
World,OWID_WRL,2021-01-11,0.01
World,OWID_WRL,2021-01-12,0.01
World,OWID_WRL,2021-01-13,0.01
World,OWID_WRL,2021-01-14,0.03
World,OWID_WRL,2021-01-15,0.03
World,OWID_WRL,2021-01-16,0.03
World,OWID_WRL,2021-01-17,0.03
World,OWID_WRL,2021-01-18,0.04
World,OWID_WRL,2021-01-19,0.05
World,OWID_WRL,2021-01-20,0.05
World,OWID_WRL,2021-01-21,0.06
World,OWID_WRL,2021-01-22,0.06
World,OWID_WRL,2021-01-23,0.07
World,OWID_WRL,2021-01-24,0.08
World,OWID_WRL,2021-01-25,0.08
World,OWID_WRL,2021-01-26,0.09
World,OWID_WRL,2021-01-27,0.1
World,OWID_WRL,2021-01-28,0.11
World,OWID_WRL,2021-01-29,0.12
World,OWID_WRL,2021-01-30,0.13
World,OWID_WRL,2021-01-31,0.14
World,OWID_WRL,2021-02-01,0.15
World,OWID_WRL,2021-02-02,0.16
World,OWID_WRL,2021-02-03,0.17
World,OWID_WRL,2021-02-04,0.19
World,OWID_WRL,2021-02-05,0.2
World,OWID_WRL,2021-02-06,0.21
World,OWID_WRL,2021-02-07,0.23
World,OWID_WRL,2021-02-08,0.24
World,OWID_WRL,2021-02-09,0.25
World,OWID_WRL,2021-02-10,0.29
World,OWID_WRL,2021-02-11,0.31
World,OWID_WRL,2021-02-12,0.33
World,OWID_WRL,2021-02-13,0.35
World,OWID_WRL,2021-02-14,0.37
World,OWID_WRL,2021-02-15,0.38
World,OWID_WRL,2021-02-16,0.4
World,OWID_WRL,2021-02-17,0.42
World,OWID_WRL,2021-02-18,0.44
World,OWID_WRL,2021-02-19,0.47
World,OWID_WRL,2021-02-20,0.49
World,OWID_WRL,2021-02-21,0.51
World,OWID_WRL,2021-02-22,0.53
World,OWID_WRL,2021-02-23,0.57
World,OWID_WRL,2021-02-24,0.59
World,OWID_WRL,2021-02-25,0.62
World,OWID_WRL,2021-02-26,0.65
World,OWID_WRL,2021-02-27,0.68
World,OWID_WRL,2021-02-28,0.7
World,OWID_WRL,2021-03-01,0.71
World,OWID_WRL,2021-03-02,0.73
World,OWID_WRL,2021-03-03,0.75
World,OWID_WRL,2021-03-04,0.79
World,OWID_WRL,2021-03-05,0.82
World,OWID_WRL,2021-03-06,0.84
World,OWID_WRL,2021-03-07,0.86
World,OWID_WRL,2021-03-08,0.88
World,OWID_WRL,2021-03-09,0.91
World,OWID_WRL,2021-03-10,0.94
World,OWID_WRL,2021-03-11,0.97
World,OWID_WRL,2021-03-12,1.01
World,OWID_WRL,2021-03-13,1.05
World,OWID_WRL,2021-03-14,1.07
World,OWID_WRL,2021-03-15,1.11
World,OWID_WRL,2021-03-16,1.14
World,OWID_WRL,2021-03-17,1.18
World,OWID_WRL,2021-03-18,1.22
World,OWID_WRL,2021-03-19,1.26
World,OWID_WRL,2021-03-20,1.29
World,OWID_WRL,2021-03-21,1.31
World,OWID_WRL,2021-03-22,1.35
World,OWID_WRL,2021-03-23,1.38
World,OWID_WRL,2021-03-24,1.42
World,OWID_WRL,2021-03-25,1.46
World,OWID_WRL,2021-03-26,1.5
World,OWID_WRL,2021-03-27,1.53
World,OWID_WRL,2021-03-28,1.56
World,OWID_WRL,2021-03-29,1.61
World,OWID_WRL,2021-03-30,1.64
World,OWID_WRL,2021-03-31,1.69
World,OWID_WRL,2021-04-01,1.74
World,OWID_WRL,2021-04-02,1.79
World,OWID_WRL,2021-04-03,1.83
World,OWID_WRL,2021-04-04,1.86
World,OWID_WRL,2021-04-05,1.9
World,OWID_WRL,2021-04-06,1.94
World,OWID_WRL,2021-04-07,1.99
World,OWID_WRL,2021-04-08,2.05
World,OWID_WRL,2021-04-09,2.11
World,OWID_WRL,2021-04-10,2.16
Zimbabwe,ZWE,2021-03-22,0
Zimbabwe,ZWE,2021-03-23,0.01
Zimbabwe,ZWE,2021-03-24,0.02
Zimbabwe,ZWE,2021-03-25,0.03
Zimbabwe,ZWE,2021-03-26,0.04
Zimbabwe,ZWE,2021-03-27,0.05
Zimbabwe,ZWE,2021-03-28,0.07
Zimbabwe,ZWE,2021-03-29,0.08
Zimbabwe,ZWE,2021-03-30,0.09
Zimbabwe,ZWE,2021-03-31,0.1
Zimbabwe,ZWE,2021-04-01,0.12
Zimbabwe,ZWE,2021-04-02,0.14
Zimbabwe,ZWE,2021-04-03,0.14
Zimbabwe,ZWE,2021-04-04,0.15
Zimbabwe,ZWE,2021-04-05,0.15
Zimbabwe,ZWE,2021-04-06,0.16
Zimbabwe,ZWE,2021-04-07,0.18
Zimbabwe,ZWE,2021-04-08,0.18
Zimbabwe,ZWE,2021-04-09,0.19
Zimbabwe,ZWE,2021-04-10,0.19
