Entity,Code,Day,people_fully_vaccinated
Portugal,PRT,2021-02-08,104613
Portugal,PRT,2021-02-09,106055
Portugal,PRT,2021-02-10,116559
Portugal,PRT,2021-02-11,133078
Portugal,PRT,2021-02-12,157604
Portugal,PRT,2021-02-13,184694
Portugal,PRT,2021-02-14,194530
Portugal,PRT,2021-02-15,202473
Portugal,PRT,2021-02-16,208059
Portugal,PRT,2021-02-17,214091
Portugal,PRT,2021-02-18,222044
Portugal,PRT,2021-02-19,234748
Portugal,PRT,2021-02-20,247702
Portugal,PRT,2021-02-21,251206
Portugal,PRT,2021-02-22,253254
Portugal,PRT,2021-02-23,254978
Portugal,PRT,2021-02-24,257199
Portugal,PRT,2021-02-25,260688
Portugal,PRT,2021-02-26,263780
Portugal,PRT,2021-02-27,269236
Portugal,PRT,2021-02-28,270521
Portugal,PRT,2021-03-01,272932
Portugal,PRT,2021-03-02,274282
Portugal,PRT,2021-03-03,275947
Portugal,PRT,2021-03-04,280980
Portugal,PRT,2021-03-05,286789
Portugal,PRT,2021-03-06,295396
Portugal,PRT,2021-03-07,299549
Portugal,PRT,2021-03-08,304020
Portugal,PRT,2021-03-09,306198
Portugal,PRT,2021-03-10,308104
Portugal,PRT,2021-03-11,317102
Portugal,PRT,2021-03-12,331405
Portugal,PRT,2021-03-13,344877
Portugal,PRT,2021-03-14,350242
Portugal,PRT,2021-03-15,353789
Portugal,PRT,2021-03-16,356804
Portugal,PRT,2021-03-17,362751
Portugal,PRT,2021-03-18,384648
Portugal,PRT,2021-03-19,418001
Portugal,PRT,2021-03-20,445976
Portugal,PRT,2021-03-21,458886
Portugal,PRT,2021-03-22,471357
Portugal,PRT,2021-03-23,478989
Portugal,PRT,2021-03-24,481061
Portugal,PRT,2021-03-25,484668
Portugal,PRT,2021-03-26,489172
Portugal,PRT,2021-03-27,491628
Portugal,PRT,2021-03-28,493146
Portugal,PRT,2021-03-29,494569
Portugal,PRT,2021-03-30,497197
Portugal,PRT,2021-03-31,500793
Portugal,PRT,2021-04-01,510500
Portugal,PRT,2021-04-02,552548
Portugal,PRT,2021-04-03,569304
Portugal,PRT,2021-04-04,576427
Portugal,PRT,2021-04-05,579038
Portugal,PRT,2021-04-06,584958
Portugal,PRT,2021-04-07,588040
Portugal,PRT,2021-04-08,598479
Portugal,PRT,2021-04-09,613485
Portugal,PRT,2021-04-10,626070
Romania,ROU,2021-01-17,875
Romania,ROU,2021-01-18,1950
Romania,ROU,2021-01-19,2621
Romania,ROU,2021-01-20,5813
Romania,ROU,2021-01-21,9843
Romania,ROU,2021-01-22,11254
Romania,ROU,2021-01-23,12878
Romania,ROU,2021-01-24,13155
Romania,ROU,2021-01-25,25063
Romania,ROU,2021-01-26,40666
Romania,ROU,2021-01-27,57274
Romania,ROU,2021-01-28,75049
Romania,ROU,2021-01-29,92075
Romania,ROU,2021-01-30,101304
Romania,ROU,2021-01-31,106196
Romania,ROU,2021-02-01,123048
Romania,ROU,2021-02-02,138348
Romania,ROU,2021-02-03,152025
Romania,ROU,2021-02-04,165515
Romania,ROU,2021-02-05,182665
Romania,ROU,2021-02-06,193121
Romania,ROU,2021-02-07,200144
Romania,ROU,2021-02-08,230285
Romania,ROU,2021-02-09,263212
Romania,ROU,2021-02-10,299518
Romania,ROU,2021-02-11,334187
Romania,ROU,2021-02-12,369464
Romania,ROU,2021-02-13,400749
Romania,ROU,2021-02-14,427340
Romania,ROU,2021-02-15,454168
Romania,ROU,2021-02-16,481340
Romania,ROU,2021-02-17,505479
Romania,ROU,2021-02-18,526475
Romania,ROU,2021-02-19,547115
Romania,ROU,2021-02-20,562771
Romania,ROU,2021-02-21,576125
Romania,ROU,2021-02-22,589640
Romania,ROU,2021-02-23,601572
Romania,ROU,2021-02-24,611552
Romania,ROU,2021-02-25,614546
Romania,ROU,2021-02-26,615964
Romania,ROU,2021-02-27,616594
Romania,ROU,2021-02-28,617111
Romania,ROU,2021-03-01,618240
Romania,ROU,2021-03-02,619182
Romania,ROU,2021-03-03,619808
Romania,ROU,2021-03-04,627159
Romania,ROU,2021-03-05,636053
Romania,ROU,2021-03-06,644707
Romania,ROU,2021-03-07,652567
Romania,ROU,2021-03-08,657741
Romania,ROU,2021-03-09,663642
Romania,ROU,2021-03-10,672685
Romania,ROU,2021-03-11,682929
Romania,ROU,2021-03-12,693548
Romania,ROU,2021-03-13,704229
Romania,ROU,2021-03-14,713206
Romania,ROU,2021-03-15,722956
Romania,ROU,2021-03-16,738641
Romania,ROU,2021-03-17,751939
Romania,ROU,2021-03-18,760753
Romania,ROU,2021-03-19,767921
Romania,ROU,2021-03-20,772647
Romania,ROU,2021-03-21,775407
Romania,ROU,2021-03-22,798729
Romania,ROU,2021-03-23,826089
Romania,ROU,2021-03-24,854400
Romania,ROU,2021-03-25,883117
Romania,ROU,2021-03-26,911862
Romania,ROU,2021-03-27,943557
Romania,ROU,2021-03-28,973670
Romania,ROU,2021-03-29,1002464
Romania,ROU,2021-03-30,1039638
Romania,ROU,2021-03-31,1072985
Romania,ROU,2021-04-01,1105375
Romania,ROU,2021-04-02,1138301
Romania,ROU,2021-04-03,1168837
Romania,ROU,2021-04-04,1196714
Romania,ROU,2021-04-05,1226982
Romania,ROU,2021-04-06,1258049
Romania,ROU,2021-04-07,1288487
Romania,ROU,2021-04-08,1319863
Romania,ROU,2021-04-09,1351608
Russia,RUS,2021-02-10,1700000
Russia,RUS,2021-03-01,1098634
Russia,RUS,2021-03-02,1091497
Russia,RUS,2021-03-03,1201919
Russia,RUS,2021-03-04,1309569
Russia,RUS,2021-03-05,1393676
Russia,RUS,2021-03-06,1501746
Russia,RUS,2021-03-07,1527349
Russia,RUS,2021-03-08,1532861
Russia,RUS,2021-03-09,1544760
Russia,RUS,2021-03-10,1775478
Russia,RUS,2021-03-11,1907924
Russia,RUS,2021-03-12,1997217
Russia,RUS,2021-03-13,2115148
Russia,RUS,2021-03-14,2153756
Russia,RUS,2021-03-17,2438650
Russia,RUS,2021-03-18,2478390
Russia,RUS,2021-03-19,2641167
Russia,RUS,2021-03-20,2710605
Russia,RUS,2021-03-21,2751436
Russia,RUS,2021-03-29,4277686
Russia,RUS,2021-03-30,4296849
Russia,RUS,2021-03-31,4369236
Russia,RUS,2021-04-01,4482884
Russia,RUS,2021-04-02,4531816
Russia,RUS,2021-04-03,4593824
Russia,RUS,2021-04-04,4615046
Russia,RUS,2021-04-05,4638702
Russia,RUS,2021-04-06,4721078
Russia,RUS,2021-04-07,5138882
Russia,RUS,2021-04-08,5207904
Russia,RUS,2021-04-09,5295548
Russia,RUS,2021-04-10,5401446
San Marino,SMR,2021-03-18,29
San Marino,SMR,2021-03-19,35
San Marino,SMR,2021-03-22,260
San Marino,SMR,2021-03-23,506
San Marino,SMR,2021-03-24,854
San Marino,SMR,2021-03-26,1675
San Marino,SMR,2021-03-30,2980
San Marino,SMR,2021-03-31,3523
San Marino,SMR,2021-04-02,4121
San Marino,SMR,2021-04-03,4645
San Marino,SMR,2021-04-06,5265
San Marino,SMR,2021-04-07,5921
San Marino,SMR,2021-04-08,6652
San Marino,SMR,2021-04-09,7220
Scotland,,2021-01-03,44
Scotland,,2021-01-10,2758
Scotland,,2021-01-11,2857
Scotland,,2021-01-12,2990
Scotland,,2021-01-13,3190
Scotland,,2021-01-14,3331
Scotland,,2021-01-15,3512
Scotland,,2021-01-16,3657
Scotland,,2021-01-17,3698
Scotland,,2021-01-18,3886
Scotland,,2021-01-19,4170
Scotland,,2021-01-20,4466
Scotland,,2021-01-21,4689
Scotland,,2021-01-22,5188
Scotland,,2021-01-23,5383
Scotland,,2021-01-24,5538
Scotland,,2021-01-25,6060
Scotland,,2021-01-26,6596
Scotland,,2021-01-27,6783
Scotland,,2021-01-28,7095
Scotland,,2021-01-29,7638
Scotland,,2021-01-30,7794
Scotland,,2021-01-31,7849
Scotland,,2021-02-01,8345
Scotland,,2021-02-02,8758
Scotland,,2021-02-03,9031
Scotland,,2021-02-04,9529
Scotland,,2021-02-05,10332
Scotland,,2021-02-06,10582
Scotland,,2021-02-07,10690
Scotland,,2021-02-08,12257
Scotland,,2021-02-09,12866
Scotland,,2021-02-10,13195
Scotland,,2021-02-11,13566
Scotland,,2021-02-12,14009
Scotland,,2021-02-13,14281
Scotland,,2021-02-14,14501
Scotland,,2021-02-15,17137
Scotland,,2021-02-16,20409
Scotland,,2021-02-17,24169
Scotland,,2021-02-18,29015
Scotland,,2021-02-19,33473
Scotland,,2021-02-20,35479
Scotland,,2021-02-21,37342
Scotland,,2021-02-22,43203
Scotland,,2021-02-23,50121
Scotland,,2021-02-24,56661
Scotland,,2021-02-25,65340
Scotland,,2021-02-26,72178
Scotland,,2021-02-27,76512
Scotland,,2021-02-28,78865
Scotland,,2021-03-01,84445
Scotland,,2021-03-02,92550
Scotland,,2021-03-03,100058
Scotland,,2021-03-04,108197
Scotland,,2021-03-05,114081
Scotland,,2021-03-06,115930
Scotland,,2021-03-07,118732
Scotland,,2021-03-08,123686
Scotland,,2021-03-09,132760
Scotland,,2021-03-10,141433
Scotland,,2021-03-11,149409
Scotland,,2021-03-12,156250
Scotland,,2021-03-13,160038
Scotland,,2021-03-14,161945
Scotland,,2021-03-15,170892
Scotland,,2021-03-16,181879
Scotland,,2021-03-17,192100
Scotland,,2021-03-18,201435
Scotland,,2021-03-19,211272
Scotland,,2021-03-20,220188
Scotland,,2021-03-21,225096
Scotland,,2021-03-22,235671
Scotland,,2021-03-23,249252
Scotland,,2021-03-24,263236
Scotland,,2021-03-25,279814
Scotland,,2021-03-26,294714
Scotland,,2021-03-27,317217
Scotland,,2021-03-28,331969
Scotland,,2021-03-29,348635
Scotland,,2021-03-30,372104
Scotland,,2021-03-31,399062
Scotland,,2021-04-01,414540
Scotland,,2021-04-02,434941
Scotland,,2021-04-03,451057
Scotland,,2021-04-04,456374
Scotland,,2021-04-05,463780
Scotland,,2021-04-06,479239
Scotland,,2021-04-07,500376
Scotland,,2021-04-08,524812
Scotland,,2021-04-09,551699
Serbia,SRB,2021-02-10,47665
Serbia,SRB,2021-02-12,126149
Serbia,SRB,2021-02-14,182000
Serbia,SRB,2021-02-23,472769
Serbia,SRB,2021-02-24,487359
Serbia,SRB,2021-02-25,497729
Serbia,SRB,2021-02-26,507000
Serbia,SRB,2021-02-27,511807
Serbia,SRB,2021-02-28,511999
Serbia,SRB,2021-03-01,524231
Serbia,SRB,2021-03-02,530863
Serbia,SRB,2021-03-03,534751
Serbia,SRB,2021-03-04,563922
Serbia,SRB,2021-03-05,593617
Serbia,SRB,2021-03-06,620067
Serbia,SRB,2021-03-07,620853
Serbia,SRB,2021-03-08,623424
Serbia,SRB,2021-03-09,625707
Serbia,SRB,2021-03-10,647019
Serbia,SRB,2021-03-11,666146
Serbia,SRB,2021-03-12,701100
Serbia,SRB,2021-03-13,738756
Serbia,SRB,2021-03-14,782668
Serbia,SRB,2021-03-15,791269
Serbia,SRB,2021-03-16,793926
Serbia,SRB,2021-03-17,809375
Serbia,SRB,2021-03-18,826851
Serbia,SRB,2021-03-19,857934
Serbia,SRB,2021-03-20,858461
Serbia,SRB,2021-03-21,861826
Serbia,SRB,2021-03-22,865018
Serbia,SRB,2021-03-23,876436
Serbia,SRB,2021-03-24,903500
Serbia,SRB,2021-03-26,916434
Serbia,SRB,2021-03-28,919499
Serbia,SRB,2021-03-30,1006012
Serbia,SRB,2021-03-31,1015507
Serbia,SRB,2021-04-01,1037709
Serbia,SRB,2021-04-02,1063559
Serbia,SRB,2021-04-04,1090763
Serbia,SRB,2021-04-05,1112823
Serbia,SRB,2021-04-06,1120915
Serbia,SRB,2021-04-07,1134776
Serbia,SRB,2021-04-09,1158744
Serbia,SRB,2021-04-10,1166011
Seychelles,SYC,2021-02-03,5
Seychelles,SYC,2021-02-06,1586
Seychelles,SYC,2021-02-08,3980
Seychelles,SYC,2021-02-09,6700
Seychelles,SYC,2021-02-10,10335
Seychelles,SYC,2021-02-11,13867
Seychelles,SYC,2021-02-13,14181
Seychelles,SYC,2021-02-15,16441
Seychelles,SYC,2021-02-16,18176
Seychelles,SYC,2021-02-17,19512
Seychelles,SYC,2021-02-18,20665
Seychelles,SYC,2021-02-19,21599
Seychelles,SYC,2021-02-21,21599
Seychelles,SYC,2021-02-23,23380
Seychelles,SYC,2021-02-25,23519
Seychelles,SYC,2021-02-27,23549
Seychelles,SYC,2021-03-01,24230
Seychelles,SYC,2021-03-03,24602
Seychelles,SYC,2021-03-04,24620
Seychelles,SYC,2021-03-08,26567
Seychelles,SYC,2021-03-10,26894
Seychelles,SYC,2021-03-11,27036
Seychelles,SYC,2021-03-15,27442
Seychelles,SYC,2021-03-18,27693
Seychelles,SYC,2021-03-23,31372
Seychelles,SYC,2021-03-24,33391
Seychelles,SYC,2021-03-30,36866
Seychelles,SYC,2021-04-01,37957
Seychelles,SYC,2021-04-06,39460
Singapore,SGP,2021-01-27,50
Singapore,SGP,2021-01-31,50
Singapore,SGP,2021-02-02,6000
Singapore,SGP,2021-02-10,6000
Singapore,SGP,2021-02-18,110000
Singapore,SGP,2021-03-01,207324
Singapore,SGP,2021-03-04,215000
Singapore,SGP,2021-03-07,217000
Singapore,SGP,2021-03-08,218694
Singapore,SGP,2021-03-15,243169
Singapore,SGP,2021-03-22,300611
Singapore,SGP,2021-03-23,310000
Singapore,SGP,2021-03-29,375605
Singapore,SGP,2021-04-03,468000
Singapore,SGP,2021-04-06,535864
Slovakia,SVK,2021-01-18,582
Slovakia,SVK,2021-01-19,1043
Slovakia,SVK,2021-01-20,1907
Slovakia,SVK,2021-01-21,2555
Slovakia,SVK,2021-01-22,2688
Slovakia,SVK,2021-01-23,2688
Slovakia,SVK,2021-01-24,2688
Slovakia,SVK,2021-01-25,4981
Slovakia,SVK,2021-01-26,5237
Slovakia,SVK,2021-01-27,5509
Slovakia,SVK,2021-01-28,7031
Slovakia,SVK,2021-01-29,9365
Slovakia,SVK,2021-01-30,9368
Slovakia,SVK,2021-01-31,9536
Slovakia,SVK,2021-02-01,12445
Slovakia,SVK,2021-02-02,15890
Slovakia,SVK,2021-02-03,18220
Slovakia,SVK,2021-02-04,23771
Slovakia,SVK,2021-02-05,30436
Slovakia,SVK,2021-02-06,31132
Slovakia,SVK,2021-02-07,31132
Slovakia,SVK,2021-02-08,35018
Slovakia,SVK,2021-02-09,42558
Slovakia,SVK,2021-02-10,49064
Slovakia,SVK,2021-02-11,55665
Slovakia,SVK,2021-02-12,62058
Slovakia,SVK,2021-02-13,62477
Slovakia,SVK,2021-02-14,62682
Slovakia,SVK,2021-02-15,69479
Slovakia,SVK,2021-02-16,75827
Slovakia,SVK,2021-02-17,81885
Slovakia,SVK,2021-02-18,88482
Slovakia,SVK,2021-02-19,95326
Slovakia,SVK,2021-02-20,95609
Slovakia,SVK,2021-02-21,95609
Slovakia,SVK,2021-02-22,102499
Slovakia,SVK,2021-02-23,109060
Slovakia,SVK,2021-02-24,115880
Slovakia,SVK,2021-02-25,123739
Slovakia,SVK,2021-02-26,132802
Slovakia,SVK,2021-02-27,133686
Slovakia,SVK,2021-02-28,133686
Slovakia,SVK,2021-03-01,142891
Slovakia,SVK,2021-03-02,152573
Slovakia,SVK,2021-03-03,161671
Slovakia,SVK,2021-03-04,170353
Slovakia,SVK,2021-03-05,177579
Slovakia,SVK,2021-03-06,179637
Slovakia,SVK,2021-03-07,179829
Slovakia,SVK,2021-03-08,188485
Slovakia,SVK,2021-03-09,195262
Slovakia,SVK,2021-03-10,202020
Slovakia,SVK,2021-03-11,208999
Slovakia,SVK,2021-03-12,214998
Slovakia,SVK,2021-03-13,217130
Slovakia,SVK,2021-03-14,217306
Slovakia,SVK,2021-03-15,220896
Slovakia,SVK,2021-03-16,224225
Slovakia,SVK,2021-03-17,227812
Slovakia,SVK,2021-03-18,231407
Slovakia,SVK,2021-03-19,237157
Slovakia,SVK,2021-03-20,238754
Slovakia,SVK,2021-03-21,239511
Slovakia,SVK,2021-03-22,242759
Slovakia,SVK,2021-03-23,247281
Slovakia,SVK,2021-03-24,251248
Slovakia,SVK,2021-03-25,254071
Slovakia,SVK,2021-03-26,256040
Slovakia,SVK,2021-03-27,256205
Slovakia,SVK,2021-03-28,256206
Slovakia,SVK,2021-03-29,257405
Slovakia,SVK,2021-03-30,260385
Slovakia,SVK,2021-03-31,262322
Slovakia,SVK,2021-04-01,263864
Slovakia,SVK,2021-04-02,263966
Slovakia,SVK,2021-04-03,264130
Slovakia,SVK,2021-04-04,264130
Slovakia,SVK,2021-04-05,264134
Slovakia,SVK,2021-04-06,267604
Slovakia,SVK,2021-04-07,269797
Slovakia,SVK,2021-04-08,276629
Slovakia,SVK,2021-04-09,277064
Slovakia,SVK,2021-04-10,287563
Slovenia,SVN,2021-01-08,1
Slovenia,SVN,2021-01-09,1
Slovenia,SVN,2021-01-10,1
Slovenia,SVN,2021-01-11,1
Slovenia,SVN,2021-01-12,1
Slovenia,SVN,2021-01-13,2
Slovenia,SVN,2021-01-14,3
Slovenia,SVN,2021-01-15,150
Slovenia,SVN,2021-01-16,150
Slovenia,SVN,2021-01-17,150
Slovenia,SVN,2021-01-18,315
Slovenia,SVN,2021-01-19,1928
Slovenia,SVN,2021-01-20,5447
Slovenia,SVN,2021-01-21,8827
Slovenia,SVN,2021-01-22,9795
Slovenia,SVN,2021-01-23,10278
Slovenia,SVN,2021-01-24,10411
Slovenia,SVN,2021-01-25,10415
Slovenia,SVN,2021-01-26,12161
Slovenia,SVN,2021-01-27,16916
Slovenia,SVN,2021-01-28,22489
Slovenia,SVN,2021-01-29,26489
Slovenia,SVN,2021-01-30,26594
Slovenia,SVN,2021-01-31,26596
Slovenia,SVN,2021-02-01,26626
Slovenia,SVN,2021-02-02,27722
Slovenia,SVN,2021-02-03,32324
Slovenia,SVN,2021-02-04,39052
Slovenia,SVN,2021-02-05,44273
Slovenia,SVN,2021-02-06,44845
Slovenia,SVN,2021-02-07,44845
Slovenia,SVN,2021-02-08,44845
Slovenia,SVN,2021-02-09,44876
Slovenia,SVN,2021-02-10,45582
Slovenia,SVN,2021-02-11,47332
Slovenia,SVN,2021-02-12,49064
Slovenia,SVN,2021-02-13,49253
Slovenia,SVN,2021-02-14,49269
Slovenia,SVN,2021-02-15,49277
Slovenia,SVN,2021-02-16,49348
Slovenia,SVN,2021-02-17,49971
Slovenia,SVN,2021-02-18,50693
Slovenia,SVN,2021-02-19,51292
Slovenia,SVN,2021-02-20,51311
Slovenia,SVN,2021-02-21,51311
Slovenia,SVN,2021-02-22,51314
Slovenia,SVN,2021-02-23,51321
Slovenia,SVN,2021-02-24,51506
Slovenia,SVN,2021-02-25,51694
Slovenia,SVN,2021-02-26,52237
Slovenia,SVN,2021-02-27,52247
Slovenia,SVN,2021-02-28,52247
Slovenia,SVN,2021-03-01,52247
Slovenia,SVN,2021-03-02,52258
Slovenia,SVN,2021-03-03,53140
Slovenia,SVN,2021-03-04,57708
Slovenia,SVN,2021-03-05,63391
Slovenia,SVN,2021-03-06,63985
Slovenia,SVN,2021-03-07,63985
Slovenia,SVN,2021-03-08,64379
Slovenia,SVN,2021-03-09,64874
Slovenia,SVN,2021-03-10,69795
Slovenia,SVN,2021-03-11,77638
Slovenia,SVN,2021-03-12,82736
Slovenia,SVN,2021-03-13,84896
Slovenia,SVN,2021-03-14,84896
Slovenia,SVN,2021-03-15,85189
Slovenia,SVN,2021-03-16,85969
Slovenia,SVN,2021-03-17,91652
Slovenia,SVN,2021-03-18,100030
Slovenia,SVN,2021-03-19,104502
Slovenia,SVN,2021-03-20,104680
Slovenia,SVN,2021-03-21,104680
Slovenia,SVN,2021-03-22,104689
Slovenia,SVN,2021-03-23,105001
Slovenia,SVN,2021-03-24,107578
Slovenia,SVN,2021-03-25,110086
Slovenia,SVN,2021-03-26,112330
Slovenia,SVN,2021-03-27,112824
Slovenia,SVN,2021-03-28,112827
Slovenia,SVN,2021-03-29,112834
Slovenia,SVN,2021-03-30,113154
Slovenia,SVN,2021-03-31,114454
Slovenia,SVN,2021-04-01,117092
Slovenia,SVN,2021-04-02,119160
Slovenia,SVN,2021-04-03,119178
Slovenia,SVN,2021-04-04,119180
Slovenia,SVN,2021-04-05,119180
Slovenia,SVN,2021-04-06,119540
Slovenia,SVN,2021-04-07,119559
Slovenia,SVN,2021-04-08,120067
Slovenia,SVN,2021-04-09,120067
South Africa,ZAF,2021-02-18,2260
South Africa,ZAF,2021-02-19,6524
South Africa,ZAF,2021-02-20,10414
South Africa,ZAF,2021-02-21,15388
South Africa,ZAF,2021-02-22,23059
South Africa,ZAF,2021-02-23,32315
South Africa,ZAF,2021-02-24,41809
South Africa,ZAF,2021-02-25,52647
South Africa,ZAF,2021-02-26,63648
South Africa,ZAF,2021-02-27,67303
South Africa,ZAF,2021-02-28,70527
South Africa,ZAF,2021-03-01,73047
South Africa,ZAF,2021-03-02,76037
South Africa,ZAF,2021-03-03,83570
South Africa,ZAF,2021-03-04,92029
South Africa,ZAF,2021-03-05,100180
South Africa,ZAF,2021-03-06,101573
South Africa,ZAF,2021-03-07,101573
South Africa,ZAF,2021-03-08,101841
South Africa,ZAF,2021-03-09,107054
South Africa,ZAF,2021-03-10,128887
South Africa,ZAF,2021-03-11,138014
South Africa,ZAF,2021-03-12,145215
South Africa,ZAF,2021-03-13,145544
South Africa,ZAF,2021-03-15,147753
South Africa,ZAF,2021-03-16,157286
South Africa,ZAF,2021-03-17,168413
South Africa,ZAF,2021-03-18,177275
South Africa,ZAF,2021-03-19,182983
South Africa,ZAF,2021-03-23,194257
South Africa,ZAF,2021-03-24,207808
South Africa,ZAF,2021-03-25,220129
South Africa,ZAF,2021-03-26,231002
South Africa,ZAF,2021-03-27,231605
South Africa,ZAF,2021-03-29,239665
South Africa,ZAF,2021-03-30,251707
South Africa,ZAF,2021-03-31,263878
South Africa,ZAF,2021-04-01,269102
South Africa,ZAF,2021-04-06,272438
South Africa,ZAF,2021-04-07,278909
South Africa,ZAF,2021-04-08,283629
South Africa,ZAF,2021-04-09,288368
South Africa,ZAF,2021-04-10,288406
South America,,2021-01-13,1029
South America,,2021-01-14,5825
South America,,2021-01-15,8299
South America,,2021-01-16,8366
South America,,2021-01-17,8366
South America,,2021-01-18,8366
South America,,2021-01-19,8368
South America,,2021-01-20,12762
South America,,2021-01-21,24720
South America,,2021-01-22,33514
South America,,2021-01-23,37556
South America,,2021-01-24,40355
South America,,2021-01-25,42035
South America,,2021-01-26,49277
South America,,2021-01-27,56110
South America,,2021-01-28,61851
South America,,2021-01-29,75988
South America,,2021-01-30,95766
South America,,2021-01-31,95766
South America,,2021-02-01,104679
South America,,2021-02-02,104685
South America,,2021-02-03,122777
South America,,2021-02-04,158820
South America,,2021-02-05,159490
South America,,2021-02-06,179038
South America,,2021-02-07,214708
South America,,2021-02-08,239919
South America,,2021-02-09,268150
South America,,2021-02-10,300851
South America,,2021-02-11,346587
South America,,2021-02-12,389231
South America,,2021-02-13,468874
South America,,2021-02-14,487503
South America,,2021-02-15,511269
South America,,2021-02-16,579336
South America,,2021-02-17,853614
South America,,2021-02-18,1024701
South America,,2021-02-19,1206131
South America,,2021-02-20,1376103
South America,,2021-02-21,1453994
South America,,2021-02-22,1492471
South America,,2021-02-23,1616937
South America,,2021-02-24,1762397
South America,,2021-02-25,1927832
South America,,2021-02-26,2098302
South America,,2021-02-27,2234639
South America,,2021-02-28,2268380
South America,,2021-03-01,2280087
South America,,2021-03-02,2423520
South America,,2021-03-03,2721123
South America,,2021-03-04,3076378
South America,,2021-03-05,3430345
South America,,2021-03-06,3468900
South America,,2021-03-07,3493862
South America,,2021-03-08,3718752
South America,,2021-03-09,3965607
South America,,2021-03-10,4280565
South America,,2021-03-11,4673235
South America,,2021-03-12,5075445
South America,,2021-03-13,5274990
South America,,2021-03-14,5329391
South America,,2021-03-15,5750660
South America,,2021-03-16,6044374
South America,,2021-03-17,6564465
South America,,2021-03-18,6858307
South America,,2021-03-19,7136268
South America,,2021-03-20,7204188
South America,,2021-03-21,7255715
South America,,2021-03-22,7512378
South America,,2021-03-23,7783231
South America,,2021-03-24,8038336
South America,,2021-03-25,8277521
South America,,2021-03-26,8473860
South America,,2021-03-27,8575494
South America,,2021-03-28,8614341
South America,,2021-03-29,8847434
South America,,2021-03-30,9080055
South America,,2021-03-31,9423598
South America,,2021-04-01,9677167
South America,,2021-04-02,10024943
South America,,2021-04-03,10106703
South America,,2021-04-04,10148857
South America,,2021-04-05,10666050
South America,,2021-04-06,11090392
South America,,2021-04-07,11677225
South America,,2021-04-08,12237447
South America,,2021-04-09,12778551
South America,,2021-04-10,12985851
South Korea,KOR,2021-03-20,313
South Korea,KOR,2021-03-21,593
South Korea,KOR,2021-03-22,883
South Korea,KOR,2021-03-23,1498
South Korea,KOR,2021-03-24,2691
South Korea,KOR,2021-03-25,3833
South Korea,KOR,2021-03-26,5232
South Korea,KOR,2021-03-27,5232
South Korea,KOR,2021-03-28,5232
South Korea,KOR,2021-03-29,6151
South Korea,KOR,2021-03-30,8185
South Korea,KOR,2021-03-31,12973
South Korea,KOR,2021-04-01,19855
South Korea,KOR,2021-04-02,26380
South Korea,KOR,2021-04-03,27298
South Korea,KOR,2021-04-04,27364
South Korea,KOR,2021-04-05,27691
South Korea,KOR,2021-04-06,33414
South Korea,KOR,2021-04-07,42647
South Korea,KOR,2021-04-08,52136
South Korea,KOR,2021-04-09,59422
South Korea,KOR,2021-04-10,60510
Spain,ESP,2021-01-18,2315
Spain,ESP,2021-01-19,9341
Spain,ESP,2021-01-20,15642
Spain,ESP,2021-01-21,49056
Spain,ESP,2021-01-22,68456
Spain,ESP,2021-01-24,88698
Spain,ESP,2021-01-25,123697
Spain,ESP,2021-01-26,173066
Spain,ESP,2021-01-27,192759
Spain,ESP,2021-01-28,251866
Spain,ESP,2021-01-31,357892
Spain,ESP,2021-02-01,418519
Spain,ESP,2021-02-02,498978
Spain,ESP,2021-02-03,586122
Spain,ESP,2021-02-04,682909
Spain,ESP,2021-02-07,786407
Spain,ESP,2021-02-08,838782
Spain,ESP,2021-02-09,889683
Spain,ESP,2021-02-10,943278
Spain,ESP,2021-02-11,1000485
Spain,ESP,2021-02-14,1070091
Spain,ESP,2021-02-15,1096922
Spain,ESP,2021-02-16,1119180
Spain,ESP,2021-02-17,1144556
Spain,ESP,2021-02-18,1171026
Spain,ESP,2021-02-21,1197061
Spain,ESP,2021-02-22,1208305
Spain,ESP,2021-02-23,1221183
Spain,ESP,2021-02-24,1231782
Spain,ESP,2021-02-25,1243783
Spain,ESP,2021-02-28,1261848
Spain,ESP,2021-03-01,1266700
Spain,ESP,2021-03-02,1287002
Spain,ESP,2021-03-03,1308913
Spain,ESP,2021-03-04,1342485
Spain,ESP,2021-03-07,1383488
Spain,ESP,2021-03-08,1412236
Spain,ESP,2021-03-09,1447838
Spain,ESP,2021-03-10,1503258
Spain,ESP,2021-03-11,1583244
Spain,ESP,2021-03-15,1693674
Spain,ESP,2021-03-16,1728537
Spain,ESP,2021-03-17,1804615
Spain,ESP,2021-03-18,1886813
Spain,ESP,2021-03-22,2110868
Spain,ESP,2021-03-23,2156598
Spain,ESP,2021-03-24,2276233
Spain,ESP,2021-03-25,2392202
Spain,ESP,2021-03-26,2505842
Spain,ESP,2021-03-29,2604209
Spain,ESP,2021-03-30,2644076
Spain,ESP,2021-03-31,2721084
Spain,ESP,2021-04-01,2797015
Spain,ESP,2021-04-03,2841148
Spain,ESP,2021-04-05,2852806
Spain,ESP,2021-04-06,2902291
Spain,ESP,2021-04-07,2941831
Spain,ESP,2021-04-08,3020450
Spain,ESP,2021-04-09,3072109
Sweden,SWE,2021-01-17,30
Sweden,SWE,2021-01-24,9944
Sweden,SWE,2021-01-31,34842
Sweden,SWE,2021-02-07,89249
