Entity,Code,Day,people_vaccinated
Belgium,BEL,2021-03-28,1273422
Belgium,BEL,2021-03-29,1291599
Belgium,BEL,2021-03-30,1317769
Belgium,BEL,2021-03-31,1388290
Belgium,BEL,2021-04-01,1461668
Belgium,BEL,2021-04-02,1524353
Belgium,BEL,2021-04-03,1543221
Belgium,BEL,2021-04-04,1543232
Belgium,BEL,2021-04-05,1554483
Belgium,BEL,2021-04-06,1589137
Belgium,BEL,2021-04-07,1623068
Belgium,BEL,2021-04-08,1718370
Belgium,BEL,2021-04-09,1817072
Belgium,BEL,2021-04-10,1855977
Belize,BLZ,2021-02-28,0
Belize,BLZ,2021-03-02,417
Belize,BLZ,2021-03-03,673
Belize,BLZ,2021-03-04,817
Belize,BLZ,2021-03-05,996
Belize,BLZ,2021-03-09,1466
Belize,BLZ,2021-03-10,2489
Belize,BLZ,2021-03-11,4933
Belize,BLZ,2021-03-12,7444
Belize,BLZ,2021-03-15,9585
Belize,BLZ,2021-03-16,10972
Belize,BLZ,2021-03-17,11943
Belize,BLZ,2021-03-18,13150
Belize,BLZ,2021-03-19,15006
Belize,BLZ,2021-03-22,16202
Belize,BLZ,2021-03-23,17282
Belize,BLZ,2021-03-24,18182
Belize,BLZ,2021-03-26,20411
Belize,BLZ,2021-03-31,22067
Belize,BLZ,2021-04-07,23958
Belize,BLZ,2021-04-09,27353
Bermuda,BMU,2021-01-10,0
Bermuda,BMU,2021-01-16,1665
Bermuda,BMU,2021-01-23,2932
Bermuda,BMU,2021-01-30,4897
Bermuda,BMU,2021-02-06,7504
Bermuda,BMU,2021-02-09,8400
Bermuda,BMU,2021-02-22,12304
Bermuda,BMU,2021-02-27,13659
Bermuda,BMU,2021-03-03,15294
Bermuda,BMU,2021-03-10,17395
Bermuda,BMU,2021-03-15,18807
Bermuda,BMU,2021-03-22,21049
Bermuda,BMU,2021-03-27,22417
Bermuda,BMU,2021-04-04,23791
Bhutan,BTN,2021-03-26,0
Bhutan,BTN,2021-03-27,85949
Bhutan,BTN,2021-03-28,183271
Bhutan,BTN,2021-03-29,274703
Bhutan,BTN,2021-03-30,340917
Bhutan,BTN,2021-03-31,394765
Bhutan,BTN,2021-04-01,434837
Bhutan,BTN,2021-04-02,453595
Bhutan,BTN,2021-04-03,459752
Bhutan,BTN,2021-04-04,466811
Bhutan,BTN,2021-04-05,468297
Bhutan,BTN,2021-04-06,469664
Bhutan,BTN,2021-04-07,470976
Bhutan,BTN,2021-04-08,472139
Bhutan,BTN,2021-04-09,473393
Bhutan,BTN,2021-04-10,474175
Bolivia,BOL,2021-03-02,10325
Bolivia,BOL,2021-03-03,10325
Bolivia,BOL,2021-03-04,10325
Bolivia,BOL,2021-03-05,10325
Bolivia,BOL,2021-03-06,96397
Bolivia,BOL,2021-03-07,97120
Bolivia,BOL,2021-03-08,102236
Bolivia,BOL,2021-03-09,109210
Bolivia,BOL,2021-03-10,117011
Bolivia,BOL,2021-03-11,122348
Bolivia,BOL,2021-03-12,127199
Bolivia,BOL,2021-03-13,127836
Bolivia,BOL,2021-03-14,128267
Bolivia,BOL,2021-03-15,131814
Bolivia,BOL,2021-03-16,136032
Bolivia,BOL,2021-03-17,140532
Bolivia,BOL,2021-03-18,144816
Bolivia,BOL,2021-03-19,148045
Bolivia,BOL,2021-03-20,148588
Bolivia,BOL,2021-03-21,148975
Bolivia,BOL,2021-03-22,151952
Bolivia,BOL,2021-03-23,155962
Bolivia,BOL,2021-03-24,160904
Bolivia,BOL,2021-03-25,166737
Bolivia,BOL,2021-03-26,173264
Bolivia,BOL,2021-03-27,174799
Bolivia,BOL,2021-03-28,175169
Bolivia,BOL,2021-03-29,180484
Bolivia,BOL,2021-03-30,186985
Bolivia,BOL,2021-03-31,194880
Bolivia,BOL,2021-04-01,203103
Bolivia,BOL,2021-04-02,204097
Bolivia,BOL,2021-04-03,205115
Bolivia,BOL,2021-04-04,206003
Bolivia,BOL,2021-04-05,215926
Bolivia,BOL,2021-04-06,229556
Bolivia,BOL,2021-04-07,245763
Bolivia,BOL,2021-04-08,263732
Bolivia,BOL,2021-04-09,282801
Botswana,BWA,2021-03-25,0
Botswana,BWA,2021-04-02,12945
Brazil,BRA,2021-01-16,0
Brazil,BRA,2021-01-17,112
Brazil,BRA,2021-01-18,1109
Brazil,BRA,2021-01-19,11470
Brazil,BRA,2021-01-20,28543
Brazil,BRA,2021-01-21,136519
Brazil,BRA,2021-01-22,245877
Brazil,BRA,2021-01-23,537774
Brazil,BRA,2021-01-24,604722
Brazil,BRA,2021-01-25,700608
Brazil,BRA,2021-01-26,848883
Brazil,BRA,2021-01-27,1129885
Brazil,BRA,2021-01-28,1450900
Brazil,BRA,2021-01-29,1656851
Brazil,BRA,2021-01-30,1923813
Brazil,BRA,2021-01-31,2046523
Brazil,BRA,2021-02-01,2107624
Brazil,BRA,2021-02-02,2292551
Brazil,BRA,2021-02-03,2521704
Brazil,BRA,2021-02-04,3073057
Brazil,BRA,2021-02-05,3074906
Brazil,BRA,2021-02-06,3399421
Brazil,BRA,2021-02-07,3534004
Brazil,BRA,2021-02-08,3579850
Brazil,BRA,2021-02-09,3786591
Brazil,BRA,2021-02-10,4069677
Brazil,BRA,2021-02-11,4326075
Brazil,BRA,2021-02-12,4586270
Brazil,BRA,2021-02-13,4946738
Brazil,BRA,2021-02-14,5042713
Brazil,BRA,2021-02-15,5076110
Brazil,BRA,2021-02-16,5324317
Brazil,BRA,2021-02-17,5326007
Brazil,BRA,2021-02-18,5482925
Brazil,BRA,2021-02-19,5640483
Brazil,BRA,2021-02-20,5756361
Brazil,BRA,2021-02-21,5817908
Brazil,BRA,2021-02-22,5857080
Brazil,BRA,2021-02-23,6002873
Brazil,BRA,2021-02-24,6116082
Brazil,BRA,2021-02-25,6202055
Brazil,BRA,2021-02-26,6346769
Brazil,BRA,2021-02-27,6437836
Brazil,BRA,2021-02-28,6518628
Brazil,BRA,2021-03-01,6542206
Brazil,BRA,2021-03-02,6806293
Brazil,BRA,2021-03-03,7114219
Brazil,BRA,2021-03-04,7417852
Brazil,BRA,2021-03-05,7701146
Brazil,BRA,2021-03-10,7851531
Brazil,BRA,2021-03-11,8092244
Brazil,BRA,2021-03-12,8360366
Brazil,BRA,2021-03-13,8512960
Brazil,BRA,2021-03-14,8561847
Brazil,BRA,2021-03-15,8919356
Brazil,BRA,2021-03-17,9451188
Brazil,BRA,2021-03-18,9709526
Brazil,BRA,2021-03-19,9970231
Brazil,BRA,2021-03-20,10099070
Brazil,BRA,2021-03-21,10168973
Brazil,BRA,2021-03-22,10609471
Brazil,BRA,2021-03-23,11559487
Brazil,BRA,2021-03-24,12148769
Brazil,BRA,2021-03-25,12639545
Brazil,BRA,2021-03-26,13053114
Brazil,BRA,2021-03-27,13487207
Brazil,BRA,2021-03-28,13659406
Brazil,BRA,2021-03-29,13988029
Brazil,BRA,2021-03-30,14112509
Brazil,BRA,2021-03-31,14921376
Brazil,BRA,2021-04-02,16099532
Brazil,BRA,2021-04-03,16377083
Brazil,BRA,2021-04-04,16472281
Brazil,BRA,2021-04-05,17128933
Brazil,BRA,2021-04-06,17791338
Brazil,BRA,2021-04-07,18859274
Brazil,BRA,2021-04-08,19386057
Brazil,BRA,2021-04-09,19886870
Brazil,BRA,2021-04-10,20513828
Brunei,BRN,2021-04-02,0
Brunei,BRN,2021-04-03,340
Bulgaria,BGR,2020-12-29,1719
Bulgaria,BGR,2020-12-30,4608
Bulgaria,BGR,2021-01-01,4739
Bulgaria,BGR,2021-01-05,5448
Bulgaria,BGR,2021-01-06,7913
Bulgaria,BGR,2021-01-07,11117
Bulgaria,BGR,2021-01-08,13355
Bulgaria,BGR,2021-01-09,13473
Bulgaria,BGR,2021-01-11,14161
Bulgaria,BGR,2021-01-12,15780
Bulgaria,BGR,2021-01-13,17038
Bulgaria,BGR,2021-01-14,17686
Bulgaria,BGR,2021-01-15,18126
Bulgaria,BGR,2021-01-16,18332
Bulgaria,BGR,2021-01-17,18453
Bulgaria,BGR,2021-01-18,18524
Bulgaria,BGR,2021-01-19,19058
Bulgaria,BGR,2021-01-20,19834
Bulgaria,BGR,2021-01-21,20719
Bulgaria,BGR,2021-01-22,21496
Bulgaria,BGR,2021-01-23,21509
Bulgaria,BGR,2021-01-24,21533
Bulgaria,BGR,2021-01-25,22129
Bulgaria,BGR,2021-01-26,23667
Bulgaria,BGR,2021-01-27,25245
Bulgaria,BGR,2021-01-28,26753
Bulgaria,BGR,2021-01-29,27856
Bulgaria,BGR,2021-01-30,27957
Bulgaria,BGR,2021-01-31,28041
Bulgaria,BGR,2021-02-01,28978
Bulgaria,BGR,2021-02-02,30817
Bulgaria,BGR,2021-02-03,33691
Bulgaria,BGR,2021-02-04,36929
Bulgaria,BGR,2021-02-05,39468
Bulgaria,BGR,2021-02-06,39624
Bulgaria,BGR,2021-02-07,39646
Bulgaria,BGR,2021-02-08,41407
Bulgaria,BGR,2021-02-09,44482
Bulgaria,BGR,2021-02-10,47551
Bulgaria,BGR,2021-02-11,51435
Bulgaria,BGR,2021-02-12,54123
Bulgaria,BGR,2021-02-13,54646
Bulgaria,BGR,2021-02-14,54690
Bulgaria,BGR,2021-02-15,56113
Bulgaria,BGR,2021-02-16,58562
Bulgaria,BGR,2021-02-17,61813
Bulgaria,BGR,2021-02-18,65073
Bulgaria,BGR,2021-02-19,77518
Bulgaria,BGR,2021-02-20,81433
Bulgaria,BGR,2021-02-21,92381
Bulgaria,BGR,2021-02-22,103111
Bulgaria,BGR,2021-02-23,118549
Bulgaria,BGR,2021-02-24,136454
Bulgaria,BGR,2021-02-25,153793
Bulgaria,BGR,2021-02-26,167258
Bulgaria,BGR,2021-02-27,172393
Bulgaria,BGR,2021-02-28,175066
Bulgaria,BGR,2021-03-01,184764
Bulgaria,BGR,2021-03-02,202247
Bulgaria,BGR,2021-03-03,206296
Bulgaria,BGR,2021-03-04,221832
Bulgaria,BGR,2021-03-05,234526
Bulgaria,BGR,2021-03-06,237067
Bulgaria,BGR,2021-03-07,238575
Bulgaria,BGR,2021-03-08,243479
Bulgaria,BGR,2021-03-09,250507
Bulgaria,BGR,2021-03-10,256410
Bulgaria,BGR,2021-03-11,270587
Bulgaria,BGR,2021-03-12,279324
Bulgaria,BGR,2021-03-13,280137
Bulgaria,BGR,2021-03-14,280462
Bulgaria,BGR,2021-03-15,281713
Bulgaria,BGR,2021-03-16,284266
Bulgaria,BGR,2021-03-17,286950
Bulgaria,BGR,2021-03-18,289311
Bulgaria,BGR,2021-03-19,293176
Bulgaria,BGR,2021-03-20,295794
Bulgaria,BGR,2021-03-21,297681
Bulgaria,BGR,2021-03-22,302517
Bulgaria,BGR,2021-03-23,310415
Bulgaria,BGR,2021-03-24,321332
Bulgaria,BGR,2021-03-25,332467
Bulgaria,BGR,2021-03-26,343120
Bulgaria,BGR,2021-03-27,346392
Bulgaria,BGR,2021-03-28,348327
Bulgaria,BGR,2021-03-29,355220
Bulgaria,BGR,2021-03-30,365650
Bulgaria,BGR,2021-03-31,377440
Bulgaria,BGR,2021-04-01,388595
Bulgaria,BGR,2021-04-02,398203
Bulgaria,BGR,2021-04-03,401514
Bulgaria,BGR,2021-04-04,402693
Bulgaria,BGR,2021-04-05,407622
Bulgaria,BGR,2021-04-06,414790
Bulgaria,BGR,2021-04-07,425706
Bulgaria,BGR,2021-04-08,442439
Bulgaria,BGR,2021-04-09,454711
Bulgaria,BGR,2021-04-10,458084
Cambodia,KHM,2021-02-09,0
Cambodia,KHM,2021-02-10,1492
Cambodia,KHM,2021-02-17,3236
Cambodia,KHM,2021-02-19,4609
Cambodia,KHM,2021-02-23,7770
Cambodia,KHM,2021-02-25,13101
Cambodia,KHM,2021-03-01,84736
Cambodia,KHM,2021-03-02,108409
Cambodia,KHM,2021-03-03,125668
Cambodia,KHM,2021-03-04,140096
Cambodia,KHM,2021-03-05,153718
Cambodia,KHM,2021-03-06,162927
Cambodia,KHM,2021-03-07,167487
Cambodia,KHM,2021-03-08,175675
Cambodia,KHM,2021-03-09,188026
Cambodia,KHM,2021-03-10,214209
Cambodia,KHM,2021-03-11,237379
Cambodia,KHM,2021-03-12,255641
Cambodia,KHM,2021-03-13,270466
Cambodia,KHM,2021-03-14,279307
Cambodia,KHM,2021-03-15,286020
Cambodia,KHM,2021-03-16,297585
Cambodia,KHM,2021-03-17,308459
Cambodia,KHM,2021-03-18,308212
Cambodia,KHM,2021-03-19,317247
Cambodia,KHM,2021-03-20,322021
Cambodia,KHM,2021-03-21,323689
Cambodia,KHM,2021-03-22,328401
Cambodia,KHM,2021-03-23,334311
Cambodia,KHM,2021-03-24,341912
Cambodia,KHM,2021-03-25,354087
Cambodia,KHM,2021-03-26,366169
Cambodia,KHM,2021-03-27,376147
Cambodia,KHM,2021-03-28,383462
Cambodia,KHM,2021-03-29,391456
Cambodia,KHM,2021-03-30,400666
Cambodia,KHM,2021-03-31,407249
Cambodia,KHM,2021-04-01,430117
Cambodia,KHM,2021-04-02,475856
Cambodia,KHM,2021-04-03,529935
Cambodia,KHM,2021-04-04,581591
Cambodia,KHM,2021-04-05,635244
Cambodia,KHM,2021-04-06,692569
Cambodia,KHM,2021-04-07,756526
Cambodia,KHM,2021-04-08,813826
Cambodia,KHM,2021-04-09,913171
Cambodia,KHM,2021-04-10,972028
Canada,CAN,2021-01-07,217273
Canada,CAN,2021-01-08,256601
Canada,CAN,2021-01-09,290361
Canada,CAN,2021-01-10,313719
Canada,CAN,2021-01-11,353165
Canada,CAN,2021-01-12,382447
Canada,CAN,2021-01-13,402889
Canada,CAN,2021-01-14,438354
Canada,CAN,2021-01-15,481146
Canada,CAN,2021-01-16,514511
Canada,CAN,2021-01-17,539581
Canada,CAN,2021-01-18,582756
Canada,CAN,2021-01-19,616464
Canada,CAN,2021-01-20,643014
Canada,CAN,2021-01-21,675500
Canada,CAN,2021-01-22,702469
Canada,CAN,2021-01-23,718481
Canada,CAN,2021-01-24,728570
Canada,CAN,2021-01-25,739668
Canada,CAN,2021-01-26,754001
Canada,CAN,2021-01-27,809128
Canada,CAN,2021-01-28,824083
Canada,CAN,2021-01-29,836024
Canada,CAN,2021-01-30,842711
Canada,CAN,2021-01-31,845339
Canada,CAN,2021-02-01,859175
Canada,CAN,2021-02-02,867115
Canada,CAN,2021-02-03,871335
Canada,CAN,2021-02-04,877629
Canada,CAN,2021-02-05,887398
Canada,CAN,2021-02-06,895383
Canada,CAN,2021-02-07,900713
Canada,CAN,2021-02-08,911312
Canada,CAN,2021-02-09,920458
Canada,CAN,2021-02-10,930286
Canada,CAN,2021-02-11,942589
Canada,CAN,2021-02-12,955013
Canada,CAN,2021-02-13,967606
Canada,CAN,2021-02-14,971168
Canada,CAN,2021-02-15,972779
Canada,CAN,2021-02-16,981148
Canada,CAN,2021-02-17,985975
Canada,CAN,2021-02-18,993291
Canada,CAN,2021-02-19,1016579
Canada,CAN,2021-02-20,1049514
Canada,CAN,2021-02-21,1078899
Canada,CAN,2021-02-22,1108564
Canada,CAN,2021-02-23,1138700
Canada,CAN,2021-02-24,1170515
Canada,CAN,2021-02-25,1212595
Canada,CAN,2021-02-26,1266731
Canada,CAN,2021-02-27,1320653
Canada,CAN,2021-02-28,1362034
Canada,CAN,2021-03-01,1407961
Canada,CAN,2021-03-02,1470034
Canada,CAN,2021-03-03,1537273
Canada,CAN,2021-03-04,1610535
Canada,CAN,2021-03-05,1693203
Canada,CAN,2021-03-06,1765405
Canada,CAN,2021-03-07,1821470
Canada,CAN,2021-03-08,1898266
Canada,CAN,2021-03-09,1964221
Canada,CAN,2021-03-10,2037806
Canada,CAN,2021-03-11,2131666
Canada,CAN,2021-03-12,2239490
Canada,CAN,2021-03-13,2340676
Canada,CAN,2021-03-14,2431332
Canada,CAN,2021-03-15,2550387
Canada,CAN,2021-03-16,2666388
Canada,CAN,2021-03-17,2799925
Canada,CAN,2021-03-18,2950647
Canada,CAN,2021-03-19,3107711
Canada,CAN,2021-03-20,3236471
Canada,CAN,2021-03-21,3324329
Canada,CAN,2021-03-22,3467046
Canada,CAN,2021-03-23,3585845
Canada,CAN,2021-03-24,3751505
Canada,CAN,2021-03-25,3934959
Canada,CAN,2021-03-26,4143640
Canada,CAN,2021-03-27,4304842
Canada,CAN,2021-03-28,4447302
Canada,CAN,2021-03-29,4629020
Canada,CAN,2021-03-30,4791415
Canada,CAN,2021-03-31,5004406
Canada,CAN,2021-04-01,5200717
Canada,CAN,2021-04-02,5356913
Canada,CAN,2021-04-03,5553604
Canada,CAN,2021-04-04,5667707
Canada,CAN,2021-04-05,5836927
Canada,CAN,2021-04-06,6027659
Canada,CAN,2021-04-07,6243477
Canada,CAN,2021-04-08,6488833
Canada,CAN,2021-04-09,6788921
Canada,CAN,2021-04-10,7020562
Cape Verde,CPV,2021-03-18,0
Cape Verde,CPV,2021-03-24,2184
Cayman Islands,CYM,2020-12-26,0
Cayman Islands,CYM,2021-02-04,7811
Cayman Islands,CYM,2021-02-09,8839
Cayman Islands,CYM,2021-02-10,8912
Cayman Islands,CYM,2021-02-12,9172
Cayman Islands,CYM,2021-02-17,9783
Cayman Islands,CYM,2021-02-19,10277
Cayman Islands,CYM,2021-02-20,10521
Cayman Islands,CYM,2021-02-23,12245
Cayman Islands,CYM,2021-02-24,12710
Cayman Islands,CYM,2021-03-05,17702
Cayman Islands,CYM,2021-03-12,21864
Cayman Islands,CYM,2021-03-16,24366
Cayman Islands,CYM,2021-03-18,25957
Cayman Islands,CYM,2021-03-19,26321
Cayman Islands,CYM,2021-03-22,27611
Cayman Islands,CYM,2021-03-24,28248
Cayman Islands,CYM,2021-03-25,28605
Cayman Islands,CYM,2021-03-29,29644
Cayman Islands,CYM,2021-03-31,30476
Cayman Islands,CYM,2021-04-01,30607
Cayman Islands,CYM,2021-04-07,31302
Cayman Islands,CYM,2021-04-08,31459
Cayman Islands,CYM,2021-04-09,31661
Chile,CHL,2020-12-24,420
Chile,CHL,2020-12-25,5198
Chile,CHL,2020-12-26,8338
Chile,CHL,2020-12-27,8649
Chile,CHL,2020-12-28,8649
Chile,CHL,2020-12-29,8649
Chile,CHL,2020-12-30,8649
Chile,CHL,2020-12-31,8649
Chile,CHL,2021-01-01,8649
Chile,CHL,2021-01-02,8649
Chile,CHL,2021-01-03,8649
Chile,CHL,2021-01-04,9054
Chile,CHL,2021-01-05,10497
Chile,CHL,2021-01-06,10702
Chile,CHL,2021-01-07,10702
Chile,CHL,2021-01-08,10702
Chile,CHL,2021-01-09,10702
Chile,CHL,2021-01-10,10702
Chile,CHL,2021-01-11,10702
Chile,CHL,2021-01-12,10702
Chile,CHL,2021-01-13,10703
Chile,CHL,2021-01-14,12821
Chile,CHL,2021-01-15,13778
Chile,CHL,2021-01-16,13801
Chile,CHL,2021-01-17,13801
Chile,CHL,2021-01-18,24846
Chile,CHL,2021-01-19,44201
Chile,CHL,2021-01-20,53510
Chile,CHL,2021-01-21,56572
Chile,CHL,2021-01-22,56984
Chile,CHL,2021-01-23,56984
Chile,CHL,2021-01-24,56984
Chile,CHL,2021-01-25,57001
Chile,CHL,2021-01-26,57022
Chile,CHL,2021-01-27,57023
Chile,CHL,2021-01-28,57023
Chile,CHL,2021-01-29,57023
Chile,CHL,2021-01-30,57023
Chile,CHL,2021-01-31,57023
Chile,CHL,2021-02-01,57023
Chile,CHL,2021-02-02,70212
Chile,CHL,2021-02-03,240553
Chile,CHL,2021-02-04,414595
Chile,CHL,2021-02-05,583271
Chile,CHL,2021-02-06,611122
Chile,CHL,2021-02-07,619757
Chile,CHL,2021-02-08,841185
Chile,CHL,2021-02-09,1083641
Chile,CHL,2021-02-10,1356121
Chile,CHL,2021-02-11,1607372
Chile,CHL,2021-02-12,1836570
Chile,CHL,2021-02-13,1866077
Chile,CHL,2021-02-14,1870542
Chile,CHL,2021-02-15,2136382
Chile,CHL,2021-02-16,2356380
Chile,CHL,2021-02-17,2544383
Chile,CHL,2021-02-18,2699622
Chile,CHL,2021-02-19,2841727
Chile,CHL,2021-02-20,2851366
Chile,CHL,2021-02-21,2852530
Chile,CHL,2021-02-22,2960641
Chile,CHL,2021-02-23,3054856
Chile,CHL,2021-02-24,3140879
Chile,CHL,2021-02-25,3226803
Chile,CHL,2021-02-26,3304911
Chile,CHL,2021-02-27,3314950
Chile,CHL,2021-02-28,3315305
Chile,CHL,2021-03-01,3452430
Chile,CHL,2021-03-02,3611372
Chile,CHL,2021-03-03,3769183
Chile,CHL,2021-03-04,3913899
Chile,CHL,2021-03-05,4050109
Chile,CHL,2021-03-06,4059747
Chile,CHL,2021-03-07,4060814
Chile,CHL,2021-03-08,4197358
Chile,CHL,2021-03-09,4336367
Chile,CHL,2021-03-10,4472131
Chile,CHL,2021-03-11,4643537
Chile,CHL,2021-03-12,4794653
Chile,CHL,2021-03-13,4818902
Chile,CHL,2021-03-14,4821640
Chile,CHL,2021-03-15,4979232
Chile,CHL,2021-03-16,5145560
Chile,CHL,2021-03-17,5296590
Chile,CHL,2021-03-18,5445168
Chile,CHL,2021-03-19,5584849
Chile,CHL,2021-03-20,5608012
Chile,CHL,2021-03-21,5610989
Chile,CHL,2021-03-22,5757310
Chile,CHL,2021-03-23,5907379
Chile,CHL,2021-03-24,6061133
Chile,CHL,2021-03-25,6218394
Chile,CHL,2021-03-26,6384194
Chile,CHL,2021-03-27,6397077
Chile,CHL,2021-03-28,6398044
Chile,CHL,2021-03-29,6549014
Chile,CHL,2021-03-30,6682708
Chile,CHL,2021-03-31,6809365
Chile,CHL,2021-04-01,6943593
Chile,CHL,2021-04-02,6945439
Chile,CHL,2021-04-03,6947301
Chile,CHL,2021-04-04,6948001
Chile,CHL,2021-04-05,7027508
Chile,CHL,2021-04-06,7120207
Chile,CHL,2021-04-07,7214101
Chile,CHL,2021-04-08,7289557
Chile,CHL,2021-04-09,7354826
Colombia,COL,2021-03-13,749059
Colombia,COL,2021-03-14,803656
Colombia,COL,2021-03-15,868994
Colombia,COL,2021-03-16,928927
Colombia,COL,2021-03-17,971240
Colombia,COL,2021-03-18,1022604
Colombia,COL,2021-03-19,1077837
Colombia,COL,2021-03-20,1127570
Colombia,COL,2021-03-21,1157159
Colombia,COL,2021-03-22,1177935
Colombia,COL,2021-03-23,1236980
Colombia,COL,2021-03-24,1311229
Colombia,COL,2021-03-25,1359247
Colombia,COL,2021-03-26,1448180
Colombia,COL,2021-03-27,1550856
Colombia,COL,2021-03-28,1624565
Colombia,COL,2021-03-29,1736568
Colombia,COL,2021-03-30,1858823
Colombia,COL,2021-03-31,1957325
Colombia,COL,2021-04-01,1965935
Colombia,COL,2021-04-02,1971891
Colombia,COL,2021-04-03,1989856
Colombia,COL,2021-04-04,2005885
Colombia,COL,2021-04-05,2056135
Colombia,COL,2021-04-07,2148976
Colombia,COL,2021-04-08,2172751
Colombia,COL,2021-04-09,2201956
Costa Rica,CRI,2021-01-15,24804
Costa Rica,CRI,2021-01-18,29257
Costa Rica,CRI,2021-01-25,45707
Costa Rica,CRI,2021-02-01,45863
Costa Rica,CRI,2021-02-08,46750
Costa Rica,CRI,2021-02-15,54395
Costa Rica,CRI,2021-02-22,57162
Costa Rica,CRI,2021-03-01,103695
Costa Rica,CRI,2021-03-05,142049
Costa Rica,CRI,2021-03-08,151841
Costa Rica,CRI,2021-03-12,187826
Costa Rica,CRI,2021-03-15,190088
Costa Rica,CRI,2021-03-22,206198
Costa Rica,CRI,2021-03-24,213404
Costa Rica,CRI,2021-03-29,224092
Costa Rica,CRI,2021-04-06,291368
Cote d'Ivoire,CIV,2021-03-01,0
Cote d'Ivoire,CIV,2021-03-06,2058
Cote d'Ivoire,CIV,2021-03-08,2924
Cote d'Ivoire,CIV,2021-03-09,4363
Cote d'Ivoire,CIV,2021-03-10,8802
Cote d'Ivoire,CIV,2021-03-14,14937
Cote d'Ivoire,CIV,2021-03-15,15181
Cote d'Ivoire,CIV,2021-03-16,17448
Cote d'Ivoire,CIV,2021-03-17,19113
Cote d'Ivoire,CIV,2021-03-18,20766
Cote d'Ivoire,CIV,2021-03-19,22443
Cote d'Ivoire,CIV,2021-03-20,24171
Cote d'Ivoire,CIV,2021-03-21,24639
Cote d'Ivoire,CIV,2021-03-22,24728
Cote d'Ivoire,CIV,2021-03-23,26079
Cote d'Ivoire,CIV,2021-03-24,27886
Cote d'Ivoire,CIV,2021-03-25,29535
Cote d'Ivoire,CIV,2021-03-26,31104
Cote d'Ivoire,CIV,2021-03-27,33395
Cote d'Ivoire,CIV,2021-03-29,34388
Cote d'Ivoire,CIV,2021-03-30,37367
Cote d'Ivoire,CIV,2021-03-31,40153
Cote d'Ivoire,CIV,2021-04-01,42725
Cote d'Ivoire,CIV,2021-04-02,45247
Cote d'Ivoire,CIV,2021-04-03,47968
Cote d'Ivoire,CIV,2021-04-04,49642
Cote d'Ivoire,CIV,2021-04-06,49498
Cote d'Ivoire,CIV,2021-04-08,53071
Cote d'Ivoire,CIV,2021-04-09,60823
Croatia,HRV,2020-12-30,7864
Croatia,HRV,2021-01-03,12285
Croatia,HRV,2021-01-05,13798
Croatia,HRV,2021-01-07,20603
Croatia,HRV,2021-01-08,24985
Croatia,HRV,2021-01-09,30000
Croatia,HRV,2021-01-13,34553
Croatia,HRV,2021-01-14,38000
Croatia,HRV,2021-01-15,41532
Croatia,HRV,2021-01-16,45906
Croatia,HRV,2021-01-19,54304
Croatia,HRV,2021-01-25,58077
Croatia,HRV,2021-02-01,58829
Croatia,HRV,2021-02-03,59064
Croatia,HRV,2021-02-04,59593
Croatia,HRV,2021-02-09,61241
Croatia,HRV,2021-02-11,64775
Croatia,HRV,2021-02-15,67825
Croatia,HRV,2021-02-18,87169
Croatia,HRV,2021-02-22,108311
Croatia,HRV,2021-02-24,125771
Croatia,HRV,2021-02-25,135756
Croatia,HRV,2021-03-01,153085
Croatia,HRV,2021-03-04,182000
Croatia,HRV,2021-03-08,202167
Croatia,HRV,2021-03-12,233423
Croatia,HRV,2021-03-19,288622
Croatia,HRV,2021-03-22,311448
Croatia,HRV,2021-03-26,335916
Croatia,HRV,2021-03-28,348648
Croatia,HRV,2021-03-31,385724
Croatia,HRV,2021-04-01,404518
Croatia,HRV,2021-04-02,419431
Croatia,HRV,2021-04-04,426037
Croatia,HRV,2021-04-06,427387
Croatia,HRV,2021-04-07,432601
Croatia,HRV,2021-04-08,440890
Cyprus,CYP,2021-01-06,3901
Cyprus,CYP,2021-01-10,6035
Cyprus,CYP,2021-01-16,10226
Cyprus,CYP,2021-01-23,15322
Cyprus,CYP,2021-01-30,19618
Cyprus,CYP,2021-02-06,22813
Cyprus,CYP,2021-02-13,29592
Cyprus,CYP,2021-02-20,37570
Cyprus,CYP,2021-02-23,44239
Cyprus,CYP,2021-02-26,53617
Cyprus,CYP,2021-03-07,70534
Cyprus,CYP,2021-03-20,93475
Cyprus,CYP,2021-04-03,114660
Cyprus,CYP,2021-04-07,124165
Cyprus,CYP,2021-04-09,130937
Czechia,CZE,2020-12-27,1250
Czechia,CZE,2020-12-28,3542
Czechia,CZE,2020-12-29,6985
Czechia,CZE,2020-12-30,10451
Czechia,CZE,2020-12-31,11758
Czechia,CZE,2021-01-01,12018
Czechia,CZE,2021-01-02,13268
Czechia,CZE,2021-01-03,14181
Czechia,CZE,2021-01-04,17745
Czechia,CZE,2021-01-05,22237
Czechia,CZE,2021-01-06,28047
Czechia,CZE,2021-01-07,35997
Czechia,CZE,2021-01-08,45917
Czechia,CZE,2021-01-09,47925
Czechia,CZE,2021-01-10,49645
Czechia,CZE,2021-01-11,59423
Czechia,CZE,2021-01-12,72771
Czechia,CZE,2021-01-13,86237
Czechia,CZE,2021-01-14,101394
Czechia,CZE,2021-01-15,115307
Czechia,CZE,2021-01-16,118678
Czechia,CZE,2021-01-17,121271
